DIGNIDAD_CODIGO,PROVINCIA_CODIGO,CANTON_CODIGO,PARROQUIA_CODIGO,SEXO,NUMERO_DE_JUNTAS,VOTOS_EN_BLANCO,VOTOS_NULOS,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_VOTOS,CANDIDATO_ESTADO
1,3,235,1825,1,8,5,77,202,1000000000002,779,1
1,3,235,1825,1,8,5,77,7,1000000000004,171, 
1,3,235,1825,2,8,10,153,202,1000000000002,1011,1
1,3,235,1825,2,8,10,153,7,1000000000004,258, 
1,3,235,2220,1,6,2,48,202,1000000000002,376,1
1,3,235,2220,1,6,2,48,7,1000000000004,58, 
1,3,235,2220,2,7,8,121,202,1000000000002,756,1
1,3,235,2220,2,7,8,121,7,1000000000004,85, 
1,3,235,2885,1,3,2,46,202,1000000000002,241,1
1,3,235,2885,1,3,2,46,7,1000000000004,23, 
1,3,235,2885,2,3,8,103,202,1000000000002,341,1
1,3,235,2885,2,3,8,103,7,1000000000004,50, 
1,3,235,3210,1,3,0,44,202,1000000000002,234,1
1,3,235,3210,1,3,0,44,7,1000000000004,67, 
1,3,235,3210,2,3,6,60,202,1000000000002,283,1
1,3,235,3210,2,3,6,60,7,1000000000004,85, 
1,3,235,3575,1,5,9,71,202,1000000000002,413,1
1,3,235,3575,1,5,9,71,7,1000000000004,104, 
1,3,235,3575,2,5,22,133,202,1000000000002,581,1
1,3,235,3575,2,5,22,133,7,1000000000004,223, 
1,3,235,3945,1,3,0,27,202,1000000000002,264,1
1,3,235,3945,1,3,0,27,7,1000000000004,20, 
1,3,235,3945,2,3,1,40,202,1000000000002,346,1
1,3,235,3945,2,3,1,40,7,1000000000004,25, 
1,3,235,5065,1,35,33,710,202,1000000000002,3193,1
1,3,235,5065,1,35,33,710,7,1000000000004,1826, 
1,3,235,5065,2,39,47,927,202,1000000000002,4422,1
1,3,235,5065,2,39,47,927,7,1000000000004,2463, 
1,3,235,5950,1,1,4,17,202,1000000000002,126,1
1,3,235,5950,1,1,4,17,7,1000000000004,55, 
1,3,235,5950,2,2,2,42,202,1000000000002,166,1
1,3,235,5950,2,2,2,42,7,1000000000004,87, 
1,3,235,6790,1,5,1,55,202,1000000000002,415,1
1,3,235,6790,1,5,1,55,7,1000000000004,129, 
1,3,235,6790,2,5,4,83,202,1000000000002,683,1
1,3,235,6790,2,5,4,83,7,1000000000004,206, 
1,3,235,6845,1,7,8,78,202,1000000000002,589,1
1,3,235,6845,1,7,8,78,7,1000000000004,134, 
1,3,235,6845,2,7,1,126,202,1000000000002,917,1
1,3,235,6845,2,7,1,126,7,1000000000004,182, 
1,3,240,935,1,4,8,64,202,1000000000002,439,1
1,3,240,935,1,4,8,64,7,1000000000004,102, 
1,3,240,935,2,4,16,104,202,1000000000002,371,1
1,3,240,935,2,4,16,104,7,1000000000004,119, 
1,3,240,950,1,3,3,24,202,1000000000002,227,1
1,3,240,950,1,3,3,24,7,1000000000004,83, 
1,3,240,950,2,2,6,49,202,1000000000002,246,1
1,3,240,950,2,2,6,49,7,1000000000004,97, 
1,3,240,1335,1,4,6,63,202,1000000000002,275,1
1,3,240,1335,1,4,6,63,7,1000000000004,46, 
1,3,240,1335,2,4,8,108,202,1000000000002,314,1
1,3,240,1335,2,4,8,108,7,1000000000004,48, 
1,3,240,1410,1,5,4,74,202,1000000000002,378,1
1,3,240,1410,1,5,4,74,7,1000000000004,63, 
1,3,240,1410,2,4,18,98,202,1000000000002,479,1
1,3,240,1410,2,4,18,98,7,1000000000004,62, 
1,3,240,1605,1,7,20,89,202,1000000000002,691,1
1,3,240,1605,1,7,20,89,7,1000000000004,88, 
1,3,240,1605,2,7,19,163,202,1000000000002,990,1
1,3,240,1605,2,7,19,163,7,1000000000004,161, 
1,3,240,1725,1,10,10,221,202,1000000000002,696,1
1,3,240,1725,1,10,10,221,7,1000000000004,265, 
1,3,240,1725,2,10,39,438,202,1000000000002,948,1
1,3,240,1725,2,10,39,438,7,1000000000004,512, 
1,3,240,1775,1,1,1,3,202,1000000000002,60,1
1,3,240,1775,1,1,1,3,7,1000000000004,10, 
1,3,240,1775,2,1,0,6,202,1000000000002,44,1
1,3,240,1775,2,1,0,6,7,1000000000004,4, 
1,3,240,1895,1,1,9,19,202,1000000000002,178,1
1,3,240,1895,1,1,9,19,7,1000000000004,42, 
1,3,240,1895,2,1,8,35,202,1000000000002,210,1
1,3,240,1895,2,1,8,35,7,1000000000004,55, 
1,3,240,1900,1,3,3,33,202,1000000000002,191,1
1,3,240,1900,1,3,3,33,7,1000000000004,109, 
1,3,240,1900,2,2,10,73,202,1000000000002,193,1
1,3,240,1900,2,2,10,73,7,1000000000004,131, 
1,3,240,3305,1,3,1,21,202,1000000000002,176,1
1,3,240,3305,1,3,1,21,7,1000000000004,42, 
1,3,240,3305,2,2,2,13,202,1000000000002,216,1
1,3,240,3305,2,2,2,13,7,1000000000004,68, 
1,3,240,4345,1,2,2,30,202,1000000000002,167,1
1,3,240,4345,1,2,2,30,7,1000000000004,61, 
1,3,240,4345,2,2,1,74,202,1000000000002,198,1
1,3,240,4345,2,2,1,74,7,1000000000004,70, 
1,3,240,5160,1,28,26,526,202,1000000000002,2304,1
1,3,240,5160,1,28,26,526,7,1000000000004,1302, 
1,3,240,5160,2,30,51,827,202,1000000000002,2887,1
1,3,240,5160,2,30,51,827,7,1000000000004,1772, 
1,3,241,6715,1,8,9,97,202,1000000000002,656,1
1,3,241,6715,1,8,9,97,7,1000000000004,274, 
1,3,241,6715,2,7,17,214,202,1000000000002,701,1
1,3,241,6715,2,7,17,214,7,1000000000004,327, 
1,3,245,1085,1,1,0,7,202,1000000000002,43,1
1,3,245,1085,1,1,0,7,7,1000000000004,10, 
1,3,245,1085,2,1,1,5,202,1000000000002,74,1
1,3,245,1085,2,1,1,5,7,1000000000004,16, 
1,3,245,2545,1,7,5,41,202,1000000000002,335,1
1,3,245,2545,1,7,5,41,7,1000000000004,91, 
1,3,245,2545,2,7,16,115,202,1000000000002,615,1
1,3,245,2545,2,7,16,115,7,1000000000004,158, 
1,3,245,3410,1,2,0,17,202,1000000000002,140,1
1,3,245,3410,1,2,0,17,7,1000000000004,33, 
1,3,245,3410,2,2,6,28,202,1000000000002,245,1
1,3,245,3410,2,2,6,28,7,1000000000004,53, 
1,3,245,4100,1,2,1,19,202,1000000000002,86,1
1,3,245,4100,1,2,1,19,7,1000000000004,19, 
1,3,245,4100,2,2,2,42,202,1000000000002,183,1
1,3,245,4100,2,2,2,42,7,1000000000004,32, 
1,3,245,5115,1,21,25,230,202,1000000000002,1516,1
1,3,245,5115,1,21,25,230,7,1000000000004,506, 
1,3,245,5115,2,22,36,432,202,1000000000002,2337,1
1,3,245,5115,2,22,36,432,7,1000000000004,850, 
1,3,250,2365,1,4,2,57,202,1000000000002,488,1
1,3,250,2365,1,4,2,57,7,1000000000004,170, 
1,3,250,2365,2,3,6,56,202,1000000000002,349,1
1,3,250,2365,2,3,6,56,7,1000000000004,178, 
1,3,250,2745,1,3,6,48,202,1000000000002,459,1
1,3,250,2745,1,3,6,48,7,1000000000004,129, 
1,3,250,2745,2,4,6,77,202,1000000000002,395,1
1,3,250,2745,2,4,6,77,7,1000000000004,171, 
1,3,250,5610,1,39,43,526,202,1000000000002,4711,1
1,3,250,5610,1,39,43,526,7,1000000000004,1313, 
1,3,250,5610,2,36,66,772,202,1000000000002,4553,1
1,3,250,5610,2,36,66,772,7,1000000000004,1583, 
1,3,765,6345,1,11,10,154,202,1000000000002,1024,1
1,3,765,6345,1,11,10,154,7,1000000000004,353, 
1,3,765,6345,2,11,24,290,202,1000000000002,1228,1
1,3,765,6345,2,11,24,290,7,1000000000004,538, 
1,3,905,3875,1,2,4,23,202,1000000000002,166,1
1,3,905,3875,1,2,4,23,7,1000000000004,54, 
1,3,905,3875,2,3,10,53,202,1000000000002,226,1
1,3,905,3875,2,3,10,53,7,1000000000004,72, 
1,3,905,6425,1,11,3,66,202,1000000000002,453,1
1,3,905,6425,1,11,3,66,7,1000000000004,98, 
1,3,905,6425,2,12,2,142,202,1000000000002,821,1
1,3,905,6425,2,12,2,142,7,1000000000004,158, 
1,4,5,1125,1,3,4,44,202,1000000000002,288,1
1,4,5,1125,1,3,4,44,7,1000000000004,324, 
1,4,5,1125,2,3,7,47,202,1000000000002,231,1
1,4,5,1125,2,3,7,47,7,1000000000004,290, 
1,4,5,1195,1,2,2,63,202,1000000000002,178,1
1,4,5,1195,1,2,2,63,7,1000000000004,80, 
1,4,5,1195,2,2,4,67,202,1000000000002,130,1
1,4,5,1195,2,2,4,67,7,1000000000004,91, 
1,4,5,1765,1,2,3,23,202,1000000000002,174,1
1,4,5,1765,1,2,3,23,7,1000000000004,186, 
1,4,5,1765,2,2,2,21,202,1000000000002,169,1
1,4,5,1765,2,2,2,21,7,1000000000004,208, 
1,4,5,1885,1,11,12,194,202,1000000000002,1227,1
1,4,5,1885,1,11,12,194,7,1000000000004,1033, 
1,4,5,1885,2,10,15,256,202,1000000000002,937,1
1,4,5,1885,2,10,15,256,7,1000000000004,1078, 
1,4,5,2340,1,2,2,33,202,1000000000002,155,1
1,4,5,2340,1,2,2,33,7,1000000000004,123, 
1,4,5,2340,2,2,2,40,202,1000000000002,117,1
1,4,5,2340,2,2,2,40,7,1000000000004,100, 
1,4,5,2900,1,2,1,23,202,1000000000002,170,1
1,4,5,2900,1,2,1,23,7,1000000000004,81, 
1,4,5,2900,2,1,1,28,202,1000000000002,126,1
1,4,5,2900,2,1,1,28,7,1000000000004,85, 
1,4,5,4040,1,1,0,6,202,1000000000002,37,1
1,4,5,4040,1,1,0,6,7,1000000000004,4, 
1,4,5,4040,2,1,0,7,202,1000000000002,22,1
1,4,5,4040,2,1,0,7,7,1000000000004,4, 
1,4,5,4070,1,3,5,38,202,1000000000002,278,1
1,4,5,4070,1,3,5,38,7,1000000000004,339, 
1,4,5,4070,2,3,2,55,202,1000000000002,219,1
1,4,5,4070,2,3,2,55,7,1000000000004,300, 
1,4,5,4130,1,2,2,27,202,1000000000002,170,1
1,4,5,4130,1,2,2,27,7,1000000000004,189, 
1,4,5,4130,2,2,2,32,202,1000000000002,132,1
1,4,5,4130,2,2,2,32,7,1000000000004,172, 
1,4,5,5415,1,29,44,575,202,1000000000002,2907,1
1,4,5,5415,1,29,44,575,7,1000000000004,3015, 
1,4,5,5415,2,30,37,710,202,1000000000002,2881,1
1,4,5,5415,2,30,37,710,7,1000000000004,3356, 
1,4,5,6165,1,35,67,750,202,1000000000002,3858,1
1,4,5,6165,1,35,67,750,7,1000000000004,3457, 
1,4,5,6165,2,37,46,874,202,1000000000002,3873,1
1,4,5,6165,2,37,46,874,7,1000000000004,3999, 
1,4,10,250,1,2,0,22,202,1000000000002,173,1
1,4,10,250,1,2,0,22,7,1000000000004,110, 
1,4,10,250,2,1,4,29,202,1000000000002,137,1
1,4,10,250,2,1,4,29,7,1000000000004,128, 
1,4,10,690,1,4,7,99,202,1000000000002,498,1
1,4,10,690,1,4,7,99,7,1000000000004,312, 
1,4,10,690,2,5,17,108,202,1000000000002,516,1
1,4,10,690,2,5,17,108,7,1000000000004,371, 
1,4,10,910,1,1,0,14,202,1000000000002,87,1
1,4,10,910,1,1,0,14,7,1000000000004,52, 
1,4,10,910,2,1,0,10,202,1000000000002,113,1
1,4,10,910,2,1,0,10,7,1000000000004,76, 
1,4,10,1270,1,1,0,24,202,1000000000002,147,1
1,4,10,1270,1,1,0,24,7,1000000000004,84, 
1,4,10,1270,2,1,3,18,202,1000000000002,124,1
1,4,10,1270,2,1,3,18,7,1000000000004,68, 
1,4,10,2065,1,4,6,79,202,1000000000002,573,1
1,4,10,2065,1,4,6,79,7,1000000000004,263, 
1,4,10,2065,2,4,7,121,202,1000000000002,549,1
1,4,10,2065,2,4,7,121,7,1000000000004,305, 
1,4,10,5405,1,13,10,340,202,1000000000002,1751,1
1,4,10,5405,1,13,10,340,7,1000000000004,887, 
1,4,10,5405,2,13,14,381,202,1000000000002,1681,1
1,4,10,5405,2,13,14,381,7,1000000000004,1012, 
1,4,10,5970,1,13,21,268,202,1000000000002,1691,1
1,4,10,5970,1,13,21,268,7,1000000000004,987, 
1,4,10,5970,2,13,24,320,202,1000000000002,1595,1
1,4,10,5970,2,13,24,320,7,1000000000004,1102, 
1,4,15,1150,1,2,2,20,202,1000000000002,189,1
1,4,15,1150,1,2,2,20,7,1000000000004,39, 
1,4,15,1150,2,2,5,27,202,1000000000002,140,1
1,4,15,1150,2,2,5,27,7,1000000000004,54, 
1,4,15,2040,1,5,7,59,202,1000000000002,680,1
1,4,15,2040,1,5,7,59,7,1000000000004,334, 
1,4,15,2040,2,5,9,87,202,1000000000002,654,1
1,4,15,2040,2,5,9,87,7,1000000000004,370, 
1,4,15,3435,1,5,1,93,202,1000000000002,647,1
1,4,15,3435,1,5,1,93,7,1000000000004,270, 
1,4,15,3435,2,5,6,109,202,1000000000002,655,1
1,4,15,3435,2,5,6,109,7,1000000000004,302, 
1,4,15,5295,1,7,6,139,202,1000000000002,775,1
1,4,15,5295,1,7,6,139,7,1000000000004,479, 
1,4,15,5295,2,7,9,147,202,1000000000002,804,1
1,4,15,5295,2,7,9,147,7,1000000000004,452, 
1,4,15,6250,1,2,5,38,202,1000000000002,219,1
1,4,15,6250,1,2,5,38,7,1000000000004,128, 
1,4,15,6250,2,2,2,49,202,1000000000002,225,1
1,4,15,6250,2,2,2,49,7,1000000000004,148, 
1,4,20,1835,1,3,5,56,202,1000000000002,287,1
1,4,20,1835,1,3,5,56,7,1000000000004,95, 
1,4,20,1835,2,2,8,69,202,1000000000002,218,1
1,4,20,1835,2,2,8,69,7,1000000000004,76, 
1,4,20,1875,1,2,2,27,202,1000000000002,278,1
1,4,20,1875,1,2,2,27,7,1000000000004,112, 
1,4,20,1875,2,2,1,45,202,1000000000002,189,1
1,4,20,1875,2,2,1,45,7,1000000000004,122, 
1,4,20,2010,1,4,12,85,202,1000000000002,458,1
1,4,20,2010,1,4,12,85,7,1000000000004,254, 
1,4,20,2010,2,4,5,127,202,1000000000002,364,1
1,4,20,2010,2,4,5,127,7,1000000000004,261, 
1,4,20,5685,1,9,11,176,202,1000000000002,1052,1
1,4,20,5685,1,9,11,176,7,1000000000004,464, 
1,4,20,5685,2,9,12,258,202,1000000000002,1056,1
1,4,20,5685,2,9,12,258,7,1000000000004,519, 
1,4,25,1055,1,2,2,29,202,1000000000002,176,1
1,4,25,1055,1,2,2,29,7,1000000000004,148, 
1,4,25,1055,2,2,5,36,202,1000000000002,134,1
1,4,25,1055,2,2,5,36,7,1000000000004,163, 
1,4,25,1315,1,3,1,52,202,1000000000002,321,1
1,4,25,1315,1,3,1,52,7,1000000000004,183, 
1,4,25,1315,2,3,5,55,202,1000000000002,273,1
1,4,25,1315,2,3,5,55,7,1000000000004,196, 
1,4,25,2205,1,4,3,48,202,1000000000002,297,1
1,4,25,2205,1,4,3,48,7,1000000000004,263, 
1,4,25,2205,2,3,3,70,202,1000000000002,236,1
1,4,25,2205,2,3,3,70,7,1000000000004,250, 
1,4,25,2455,1,3,2,37,202,1000000000002,251,1
1,4,25,2455,1,3,2,37,7,1000000000004,125, 
1,4,25,2455,2,2,3,39,202,1000000000002,178,1
1,4,25,2455,2,2,3,39,7,1000000000004,116, 
1,4,25,3680,1,4,6,75,202,1000000000002,331,1
1,4,25,3680,1,4,6,75,7,1000000000004,207, 
1,4,25,3680,2,4,16,79,202,1000000000002,269,1
1,4,25,3680,2,4,16,79,7,1000000000004,214, 
1,4,25,6520,1,7,10,121,202,1000000000002,841,1
1,4,25,6520,1,7,10,121,7,1000000000004,429, 
1,4,25,6520,2,7,10,142,202,1000000000002,779,1
1,4,25,6520,2,7,10,142,7,1000000000004,442, 
1,4,995,1520,1,2,1,11,202,1000000000002,184,1
1,4,995,1520,1,2,1,11,7,1000000000004,130, 
1,4,995,1520,2,1,2,20,202,1000000000002,149,1
1,4,995,1520,2,1,2,20,7,1000000000004,115, 
1,4,995,6665,1,8,12,142,202,1000000000002,933,1
1,4,995,6665,1,8,12,142,7,1000000000004,721, 
1,4,995,6665,2,8,6,209,202,1000000000002,780,1
1,4,995,6665,2,8,6,209,7,1000000000004,758, 
1,5,100,35,1,7,6,146,202,1000000000002,1292,1
1,5,100,35,1,7,6,146,7,1000000000004,218, 
1,5,100,35,2,8,21,217,202,1000000000002,1423,1
1,5,100,35,2,8,21,217,7,1000000000004,233, 
1,5,100,315,1,5,13,161,202,1000000000002,769,1
1,5,100,315,1,5,13,161,7,1000000000004,205, 
1,5,100,315,2,6,3,180,202,1000000000002,880,1
1,5,100,315,2,6,3,180,7,1000000000004,196, 
1,5,100,1485,1,8,7,170,202,1000000000002,1482,1
1,5,100,1485,1,8,7,170,7,1000000000004,372, 
1,5,100,1485,2,9,29,268,202,1000000000002,1595,1
1,5,100,1485,2,9,29,268,7,1000000000004,341, 
1,5,100,1905,1,2,2,30,202,1000000000002,228,1
1,5,100,1905,1,2,2,30,7,1000000000004,125, 
1,5,100,1905,2,2,5,52,202,1000000000002,223,1
1,5,100,1905,2,2,5,52,7,1000000000004,113, 
1,5,100,2480,1,9,16,265,202,1000000000002,1511,1
1,5,100,2480,1,9,16,265,7,1000000000004,378, 
1,5,100,2480,2,10,29,341,202,1000000000002,1623,1
1,5,100,2480,2,10,29,341,7,1000000000004,373, 
1,5,100,2620,1,3,3,44,202,1000000000002,429,1
1,5,100,2620,1,3,3,44,7,1000000000004,124, 
1,5,100,2620,2,3,6,60,202,1000000000002,401,1
1,5,100,2620,2,3,6,60,7,1000000000004,156, 
1,5,100,2920,1,6,4,140,202,1000000000002,1064,1
1,5,100,2920,1,6,4,140,7,1000000000004,185, 
1,5,100,2920,2,7,18,206,202,1000000000002,1038,1
1,5,100,2920,2,7,18,206,7,1000000000004,226, 
1,5,100,3530,1,9,20,171,202,1000000000002,1608,1
1,5,100,3530,1,9,20,171,7,1000000000004,326, 
1,5,100,3530,2,11,41,313,202,1000000000002,1859,1
1,5,100,3530,2,11,41,313,7,1000000000004,362, 
1,5,100,3965,1,12,18,255,202,1000000000002,2002,1
1,5,100,3965,1,12,18,255,7,1000000000004,668, 
1,5,100,3965,2,14,36,351,202,1000000000002,2049,1
1,5,100,3965,2,14,36,351,7,1000000000004,725, 
1,5,100,4035,1,11,22,422,202,1000000000002,1736,1
1,5,100,4035,1,11,22,422,7,1000000000004,268, 
1,5,100,4035,2,12,55,534,202,1000000000002,1738,1
1,5,100,4035,2,12,55,534,7,1000000000004,290, 
1,5,100,5310,1,26,55,516,202,1000000000002,4267,1
1,5,100,5310,1,26,55,516,7,1000000000004,1382, 
1,5,100,5310,2,29,52,771,202,1000000000002,4657,1
1,5,100,5310,2,29,52,771,7,1000000000004,1443, 
1,5,100,5465,1,13,19,340,202,1000000000002,2075,1
1,5,100,5465,1,13,19,340,7,1000000000004,565, 
1,5,100,5465,2,14,76,451,202,1000000000002,2232,1
1,5,100,5465,2,14,76,451,7,1000000000004,588, 
1,5,100,5500,1,16,15,440,202,1000000000002,2801,1
1,5,100,5500,1,16,15,440,7,1000000000004,628, 
1,5,100,5500,2,19,42,561,202,1000000000002,3189,1
1,5,100,5500,2,19,42,561,7,1000000000004,678, 
1,5,100,5555,1,32,22,894,202,1000000000002,4475,1
1,5,100,5555,1,32,22,894,7,1000000000004,2096, 
1,5,100,5555,2,37,64,1104,202,1000000000002,5133,1
1,5,100,5555,2,37,64,1104,7,1000000000004,2449, 
1,5,100,5940,1,5,3,87,202,1000000000002,878,1
1,5,100,5940,1,5,3,87,7,1000000000004,184, 
1,5,100,5940,2,6,11,163,202,1000000000002,980,1
1,5,100,5940,2,6,11,163,7,1000000000004,170, 
1,5,105,125,1,6,15,207,202,1000000000002,758,1
1,5,105,125,1,6,15,207,7,1000000000004,111, 
1,5,105,125,2,6,35,335,202,1000000000002,545,1
1,5,105,125,2,6,35,335,7,1000000000004,132, 
1,5,105,1430,1,10,38,324,202,1000000000002,1366,1
1,5,105,1430,1,10,38,324,7,1000000000004,162, 
1,5,105,1430,2,10,52,511,202,1000000000002,1225,1
1,5,105,1430,2,10,52,511,7,1000000000004,178, 
1,5,105,2150,1,3,4,68,202,1000000000002,450,1
1,5,105,2150,1,3,4,68,7,1000000000004,141, 
1,5,105,2150,2,3,5,85,202,1000000000002,450,1
1,5,105,2150,2,3,5,85,7,1000000000004,178, 
1,5,105,2865,1,3,4,69,202,1000000000002,247,1
1,5,105,2865,1,3,4,69,7,1000000000004,24, 
1,5,105,2865,2,3,9,102,202,1000000000002,187,1
1,5,105,2865,2,3,9,102,7,1000000000004,44, 
1,5,105,4015,1,3,4,77,202,1000000000002,456,1
1,5,105,4015,1,3,4,77,7,1000000000004,68, 
1,5,105,4015,2,3,18,105,202,1000000000002,369,1
1,5,105,4015,2,3,18,105,7,1000000000004,64, 
1,5,105,4365,1,12,56,317,202,1000000000002,1729,1
1,5,105,4365,1,12,56,317,7,1000000000004,198, 
1,5,105,4365,2,12,128,617,202,1000000000002,1379,1
1,5,105,4365,2,12,128,617,7,1000000000004,221, 
1,5,105,5820,1,34,49,907,202,1000000000002,5610,1
1,5,105,5820,1,34,49,907,7,1000000000004,1156, 
1,5,105,5820,2,39,126,1353,202,1000000000002,6155,1
1,5,105,5820,2,39,126,1353,7,1000000000004,1425, 
1,5,110,135,1,3,3,40,202,1000000000002,482,1
1,5,110,135,1,3,3,40,7,1000000000004,112, 
1,5,110,135,2,4,3,52,202,1000000000002,675,1
1,5,110,135,2,4,3,52,7,1000000000004,140, 
1,5,110,745,1,7,9,229,202,1000000000002,1267,1
1,5,110,745,1,7,9,229,7,1000000000004,145, 
1,5,110,745,2,8,27,356,202,1000000000002,1276,1
1,5,110,745,2,8,27,356,7,1000000000004,193, 
1,5,110,2475,1,7,16,165,202,1000000000002,1088,1
1,5,110,2475,1,7,16,165,7,1000000000004,227, 
1,5,110,2475,2,7,16,232,202,1000000000002,1212,1
1,5,110,2475,2,7,16,232,7,1000000000004,251, 
1,5,110,2490,1,8,5,136,202,1000000000002,1304,1
1,5,110,2490,1,8,5,136,7,1000000000004,267, 
1,5,110,2490,2,9,15,169,202,1000000000002,1369,1
1,5,110,2490,2,9,15,169,7,1000000000004,326, 
1,5,110,2760,1,4,2,80,202,1000000000002,570,1
1,5,110,2760,1,4,2,80,7,1000000000004,82, 
1,5,110,2760,2,4,5,82,202,1000000000002,673,1
1,5,110,2760,2,4,5,82,7,1000000000004,124, 
1,5,110,6000,1,34,70,836,202,1000000000002,5354,1
1,5,110,6000,1,34,70,836,7,1000000000004,1229, 
1,5,110,6000,2,36,73,1208,202,1000000000002,5306,1
1,5,110,6000,2,36,73,1208,7,1000000000004,1440, 
1,5,115,465,1,2,1,35,202,1000000000002,309,1
1,5,115,465,1,2,1,35,7,1000000000004,36, 
1,5,115,465,2,2,1,74,202,1000000000002,318,1
1,5,115,465,2,2,1,74,7,1000000000004,38, 
1,5,115,830,1,1,1,19,202,1000000000002,91,1
1,5,115,830,1,1,1,19,7,1000000000004,49, 
1,5,115,830,2,1,1,20,202,1000000000002,97,1
1,5,115,830,2,1,1,20,7,1000000000004,47, 
1,5,115,990,1,2,2,30,202,1000000000002,242,1
1,5,115,990,1,2,2,30,7,1000000000004,54, 
1,5,115,990,2,1,3,51,202,1000000000002,182,1
1,5,115,990,2,1,3,51,7,1000000000004,49, 
1,5,115,6070,1,17,22,499,202,1000000000002,2614,1
1,5,115,6070,1,17,22,499,7,1000000000004,726, 
1,5,115,6070,2,19,56,690,202,1000000000002,2688,1
1,5,115,6070,2,19,56,690,7,1000000000004,822, 
1,5,120,2460,1,9,7,150,202,1000000000002,1224,1
1,5,120,2460,1,9,7,150,7,1000000000004,411, 
1,5,120,2460,2,7,19,168,202,1000000000002,913,1
1,5,120,2460,2,7,19,168,7,1000000000004,365, 
1,5,120,2890,1,1,2,20,202,1000000000002,112,1
1,5,120,2890,1,1,2,20,7,1000000000004,26, 
1,5,120,2890,2,1,1,18,202,1000000000002,111,1
1,5,120,2890,2,1,1,18,7,1000000000004,20, 
1,5,120,3155,1,1,3,25,202,1000000000002,143,1
1,5,120,3155,1,1,3,25,7,1000000000004,30, 
1,5,120,3155,2,1,5,29,202,1000000000002,111,1
1,5,120,3155,2,1,5,29,7,1000000000004,26, 
1,5,120,5305,1,10,12,203,202,1000000000002,1199,1
1,5,120,5305,1,10,12,203,7,1000000000004,366, 
1,5,120,5305,2,9,25,279,202,1000000000002,1003,1
1,5,120,5305,2,9,25,279,7,1000000000004,384, 
1,5,825,1500,1,2,0,28,202,1000000000002,306,1
1,5,825,1500,1,2,0,28,7,1000000000004,54, 
1,5,825,1500,2,2,1,40,202,1000000000002,239,1
1,5,825,1500,2,2,1,40,7,1000000000004,50, 
1,5,825,2965,1,4,6,39,202,1000000000002,503,1
1,5,825,2965,1,4,6,39,7,1000000000004,103, 
1,5,825,2965,2,3,3,45,202,1000000000002,459,1
1,5,825,2965,2,3,3,45,7,1000000000004,90, 
1,5,825,6535,1,31,61,509,202,1000000000002,4798,1
1,5,825,6535,1,31,61,509,7,1000000000004,1303, 
1,5,825,6535,2,29,47,635,202,1000000000002,4308,1
1,5,825,6535,2,29,47,635,7,1000000000004,1306, 
1,5,825,6880,1,1,1,7,202,1000000000002,70,1
1,5,825,6880,1,1,1,7,7,1000000000004,7, 
1,5,825,6880,2,1,1,9,202,1000000000002,76,1
1,5,825,6880,2,1,1,9,7,1000000000004,15, 
1,5,930,815,1,1,4,9,202,1000000000002,106,1
1,5,930,815,1,1,4,9,7,1000000000004,13, 
1,5,930,815,2,1,0,13,202,1000000000002,88,1
1,5,930,815,2,1,0,13,7,1000000000004,18, 
1,5,930,960,1,8,10,229,202,1000000000002,838,1
1,5,930,960,1,8,10,229,7,1000000000004,120, 
1,5,930,960,2,8,23,459,202,1000000000002,561,1
1,5,930,960,2,8,23,459,7,1000000000004,138, 
1,5,930,1735,1,4,7,95,202,1000000000002,440,1
1,5,930,1735,1,4,7,95,7,1000000000004,79, 
1,5,930,1735,2,4,6,114,202,1000000000002,446,1
1,5,930,1735,2,4,6,114,7,1000000000004,82, 
1,5,930,2115,1,3,9,45,202,1000000000002,399,1
1,5,930,2115,1,3,9,45,7,1000000000004,65, 
1,5,930,2115,2,2,5,40,202,1000000000002,316,1
1,5,930,2115,2,2,5,40,7,1000000000004,44, 
1,5,930,6450,1,10,20,224,202,1000000000002,1405,1
1,5,930,6450,1,10,20,224,7,1000000000004,390, 
1,5,930,6450,2,10,32,271,202,1000000000002,1280,1
1,5,930,6450,2,10,32,271,7,1000000000004,324, 
1,6,190,5475,1,12,19,259,202,1000000000002,1784,1
1,6,190,5475,1,12,19,259,7,1000000000004,548, 
1,6,190,5475,2,14,46,394,202,1000000000002,1836,1
1,6,190,5475,2,14,46,394,7,1000000000004,615, 
1,6,195,420,1,5,6,94,202,1000000000002,610,1
1,6,195,420,1,5,6,94,7,1000000000004,177, 
1,6,195,420,2,5,11,194,202,1000000000002,530,1
1,6,195,420,2,5,11,194,7,1000000000004,165, 
1,6,195,445,1,8,12,190,202,1000000000002,1202,1
1,6,195,445,1,8,12,190,7,1000000000004,285, 
1,6,195,445,2,9,28,360,202,1000000000002,1240,1
1,6,195,445,2,9,28,360,7,1000000000004,326, 
1,6,195,705,1,3,6,39,202,1000000000002,315,1
1,6,195,705,1,3,6,39,7,1000000000004,61, 
1,6,195,705,2,4,8,58,202,1000000000002,332,1
1,6,195,705,2,4,8,58,7,1000000000004,80, 
1,6,195,1280,1,7,18,125,202,1000000000002,921,1
1,6,195,1280,1,7,18,125,7,1000000000004,273, 
1,6,195,1280,2,7,46,234,202,1000000000002,828,1
1,6,195,1280,2,7,46,234,7,1000000000004,316, 
