DIGNIDAD_CODIGO;PROVINCIA_CODIGO;CANTON_CODIGO;PARROQUIA_CODIGO;SEXO;NUMERO_DE_ACTAS;VOTOS_EN_BLANCO;VOTOS_NULOS;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_VOTOS;CANDIDATO_ESTADO
1;13;460;6105;1;25;106;501;72;1000000000012;1783;1
1;13;485;5150;2;44;159;1104;72;1000000000012;2695;1
1;13;485;5150;1;46;119;709;72;1000000000012;3089;1
1;13;485;240;2;4;35;163;72;1000000000012;306;1
1;13;485;240;1;5;27;121;72;1000000000012;412;1
1;13;485;3110;2;5;17;131;72;1000000000012;315;1
1;13;485;3110;1;5;30;132;72;1000000000012;400;1
1;13;480;380;2;6;41;212;72;1000000000012;277;1
1;13;480;380;1;7;75;177;72;1000000000012;369;1
1;13;480;495;2;14;71;620;72;1000000000012;995;1
1;13;480;495;1;14;57;416;72;1000000000012;1100;1
1;13;480;405;2;3;41;97;72;1000000000012;193;1
1;13;480;405;1;4;27;133;72;1000000000012;278;1
1;13;480;5250;2;90;164;2493;72;1000000000012;6589;1
1;13;480;5250;1;88;218;1509;72;1000000000012;6254;1
1;13;480;640;2;7;32;239;72;1000000000012;571;1
1;13;480;640;1;8;28;189;72;1000000000012;729;1
1;13;480;1160;2;6;61;180;72;1000000000012;353;1
1;13;480;1160;1;7;48;159;72;1000000000012;445;1
1;13;480;3170;2;7;24;228;72;1000000000012;276;1
1;13;480;3170;1;7;19;205;72;1000000000012;321;1
1;13;480;3350;2;8;18;253;72;1000000000012;536;1
1;13;480;3350;1;8;18;183;72;1000000000012;559;1
1;13;480;6055;2;20;110;713;72;1000000000012;1083;1
1;13;480;6055;1;21;102;630;72;1000000000012;1199;1
1;13;500;6195;2;2;7;43;72;1000000000012;148;1
1;13;500;6195;1;2;6;40;72;1000000000012;182;1
1;13;500;5300;2;91;380;2748;72;1000000000012;8979;1
1;13;500;5300;1;98;358;2241;72;1000000000012;9538;1
1;13;500;1980;2;2;3;52;72;1000000000012;115;1
1;13;500;1980;1;2;2;41;72;1000000000012;111;1
1;13;500;1070;2;1;3;18;72;1000000000012;73;1
1;13;500;1070;1;1;2;19;72;1000000000012;55;1
1;13;230;5480;2;28;190;1024;72;1000000000012;2841;1
1;13;230;5480;1;31;214;874;72;1000000000012;3252;1
1;13;230;1600;2;1;19;34;72;1000000000012;97;1
1;13;230;1600;1;1;5;33;72;1000000000012;138;1
1;13;230;1620;2;1;10;40;72;1000000000012;94;1
1;13;230;1620;1;2;7;32;72;1000000000012;111;1
1;13;476;6750;2;13;71;391;72;1000000000012;794;1
1;13;476;6750;1;15;44;340;72;1000000000012;938;1
1;13;446;6755;2;13;23;148;72;1000000000012;724;1
1;13;446;6755;1;14;72;152;72;1000000000012;700;1
1;13;455;105;2;5;28;242;72;1000000000012;425;1
1;13;455;105;1;6;24;176;72;1000000000012;630;1
1;13;455;1115;2;6;30;302;72;1000000000012;591;1
1;13;455;1115;1;8;21;245;72;1000000000012;830;1
1;13;455;5485;2;72;179;2222;72;1000000000012;6980;1
1;13;455;5485;1;73;161;1433;72;1000000000012;7580;1
1;13;455;1880;2;2;12;107;72;1000000000012;179;1
1;13;455;1880;1;3;8;73;72;1000000000012;251;1
1;13;455;560;2;1;4;23;72;1000000000012;104;1
1;13;455;560;1;1;6;34;72;1000000000012;141;1
1;13;455;4490;2;1;12;42;72;1000000000012;81;1
1;13;455;4490;1;2;9;38;72;1000000000012;154;1
1;13;455;2810;2;6;40;242;72;1000000000012;515;1
1;13;455;2810;1;8;35;246;72;1000000000012;709;1
1;13;455;2990;2;4;6;100;72;1000000000012;170;1
1;13;455;2990;1;4;20;91;72;1000000000012;253;1
1;13;490;5505;2;26;79;633;72;1000000000012;1727;1
1;13;490;5505;1;30;74;499;72;1000000000012;2052;1
1;13;450;6745;2;13;35;338;72;1000000000012;993;1
1;13;450;6745;1;13;22;235;72;1000000000012;1040;1
1;13;450;5570;2;11;8;241;72;1000000000012;740;1
1;13;450;5570;1;11;31;173;72;1000000000012;819;1
1;13;450;5635;2;121;107;2169;72;1000000000012;8084;1
1;13;450;5635;1;112;87;1464;72;1000000000012;8448;1
1;13;450;3550;2;3;18;107;72;1000000000012;96;1
1;13;450;3550;1;4;8;78;72;1000000000012;130;1
1;13;450;6135;2;3;2;55;72;1000000000012;53;1
1;13;450;6135;1;3;6;49;72;1000000000012;62;1
1;13;450;1800;2;2;7;74;72;1000000000012;74;1
1;13;450;1800;1;2;6;50;72;1000000000012;107;1
1;13;450;6155;2;94;141;2030;72;1000000000012;7252;1
1;13;450;6155;1;92;136;1440;72;1000000000012;7682;1
1;13;445;1545;2;2;5;73;72;1000000000012;156;1
1;13;445;1545;1;3;4;29;72;1000000000012;235;1
1;13;445;5665;2;53;155;1216;72;1000000000012;2560;1
1;13;445;5665;1;53;74;763;72;1000000000012;2735;1
1;13;970;6495;2;14;102;520;72;1000000000012;1046;1
1;13;970;6495;1;17;137;439;72;1000000000012;1395;1
1;13;495;460;2;7;37;346;72;1000000000012;575;1
1;13;495;460;1;8;50;286;72;1000000000012;758;1
1;13;495;540;2;10;50;373;72;1000000000012;823;1
1;13;495;540;1;12;44;285;72;1000000000012;1068;1
1;13;495;1395;2;6;53;291;72;1000000000012;561;1
1;13;495;1395;1;8;54;265;72;1000000000012;790;1
1;13;495;2090;2;4;35;186;72;1000000000012;351;1
1;13;495;2090;1;5;58;136;72;1000000000012;494;1
1;13;495;5755;2;30;123;1113;72;1000000000012;2683;1
1;13;495;5755;1;34;121;879;72;1000000000012;3314;1
1;13;910;1030;2;6;45;221;72;1000000000012;266;1
1;13;910;1030;1;7;26;192;72;1000000000012;310;1
1;13;910;785;2;1;4;39;72;1000000000012;58;1
1;13;910;785;1;1;2;33;72;1000000000012;65;1
1;13;910;580;2;5;25;128;72;1000000000012;214;1
1;13;910;580;1;6;9;148;72;1000000000012;331;1
1;13;910;6430;2;31;162;1357;72;1000000000012;1885;1
1;13;910;6430;1;36;124;1177;72;1000000000012;2188;1
1;13;840;1065;2;2;12;92;72;1000000000012;131;1
1;13;840;1065;1;2;14;79;72;1000000000012;181;1
1;13;840;6550;2;38;268;1251;72;1000000000012;3067;1
1;13;840;6550;1;45;227;1078;72;1000000000012;3961;1
1;13;840;1060;2;5;20;165;72;1000000000012;294;1
1;13;840;1060;1;6;39;127;72;1000000000012;431;1
1;13;440;5280;2;69;45;1237;72;1000000000012;6707;1
1;13;440;5280;1;61;36;751;72;1000000000012;6463;1
1;13;440;6770;2;1;1;9;72;1000000000012;51;1
1;13;440;6770;1;1;0;4;72;1000000000012;32;1
1;13;440;10;2;17;73;494;72;1000000000012;1201;1
1;13;440;10;1;19;61;471;72;1000000000012;1379;1
1;13;440;50;2;9;28;292;72;1000000000012;425;1
1;13;440;50;1;11;36;233;72;1000000000012;574;1
1;13;440;5030;2;78;111;2010;72;1000000000012;6676;1
1;13;440;5030;1;69;69;1200;72;1000000000012;6452;1
1;13;440;1925;2;1;7;47;72;1000000000012;55;1
1;13;440;1925;1;2;4;28;72;1000000000012;65;1
1;13;440;5265;2;21;69;754;72;1000000000012;1445;1
1;13;440;5265;1;21;80;553;72;1000000000012;1562;1
1;13;440;770;2;10;42;261;72;1000000000012;590;1
1;13;440;770;1;10;28;224;72;1000000000012;627;1
1;13;440;6775;2;1;0;25;72;1000000000012;92;1
1;13;440;6775;1;1;1;23;72;1000000000012;119;1
1;13;440;5845;2;22;74;593;72;1000000000012;1064;1
1;13;440;5845;1;21;72;389;72;1000000000012;1208;1
1;13;440;5795;2;55;59;1026;72;1000000000012;4639;1
1;13;440;5795;1;52;39;703;72;1000000000012;4364;1
1;13;440;2970;2;5;17;151;72;1000000000012;304;1
1;13;440;2970;1;5;26;129;72;1000000000012;387;1
1;13;440;3185;2;15;55;416;72;1000000000012;912;1
1;13;440;3185;1;16;81;368;72;1000000000012;1009;1
1;13;440;6585;2;7;4;189;72;1000000000012;522;1
1;13;440;6585;1;8;12;138;72;1000000000012;572;1
1;13;440;3625;2;12;87;421;72;1000000000012;681;1
1;13;440;3625;1;14;82;352;72;1000000000012;832;1
1;13;440;6910;2;1;1;32;72;1000000000012;103;1
1;13;440;6910;1;1;0;26;72;1000000000012;99;1
1;13;975;2305;2;4;23;102;72;1000000000012;250;1
1;13;975;2305;1;5;12;116;72;1000000000012;395;1
1;13;975;6575;2;13;36;338;72;1000000000012;1064;1
1;13;975;6575;1;15;26;227;72;1000000000012;1316;1
1;13;975;1920;2;2;2;40;72;1000000000012;88;1
1;13;975;1920;1;2;5;27;72;1000000000012;110;1
1;13;465;5885;2;42;120;1135;72;1000000000012;3712;1
1;13;465;5885;1;43;95;806;72;1000000000012;3824;1
1;13;477;470;2;5;10;133;72;1000000000012;113;1
1;13;477;470;1;5;18;108;72;1000000000012;194;1
1;13;477;6785;2;19;56;464;72;1000000000012;1145;1
1;13;477;6785;1;20;56;316;72;1000000000012;1299;1
1;13;470;220;2;9;54;298;72;1000000000012;513;1
1;13;470;220;1;10;39;209;72;1000000000012;669;1
1;13;470;1610;2;7;35;240;72;1000000000012;456;1
1;13;470;1610;1;8;40;216;72;1000000000012;536;1
1;13;470;2135;2;9;66;383;72;1000000000012;402;1
1;13;470;2135;1;11;42;349;72;1000000000012;525;1
1;13;470;6725;2;1;4;27;72;1000000000012;47;1
1;13;470;6725;1;1;1;20;72;1000000000012;74;1
1;13;470;1105;2;2;21;79;72;1000000000012;121;1
1;13;470;1105;1;3;6;49;72;1000000000012;178;1
1;13;470;6030;2;34;91;1007;72;1000000000012;1931;1
1;13;470;6030;1;37;97;863;72;1000000000012;2250;1
1;13;475;5095;2;28;43;552;72;1000000000012;1470;1
1;13;475;5095;1;29;29;338;72;1000000000012;1632;1
1;13;475;840;2;23;84;634;72;1000000000012;1367;1
1;13;475;840;1;24;66;486;72;1000000000012;1733;1
1;13;475;5580;2;5;10;89;72;1000000000012;262;1
1;13;475;5580;1;5;10;76;72;1000000000012;260;1
1;13;475;3445;2;14;131;493;72;1000000000012;969;1
1;13;475;3445;1;16;72;429;72;1000000000012;1112;1
1;13;550;2030;2;4;47;92;72;1000000000012;257;1
1;13;550;2030;1;5;43;82;72;1000000000012;313;1
1;13;550;265;2;3;6;83;72;1000000000012;234;1
1;13;550;265;1;4;13;62;72;1000000000012;218;1
1;13;550;6170;2;34;133;1025;72;1000000000012;2426;1
1;13;550;6170;1;37;121;737;72;1000000000012;2849;1
1;14;595;90;2;1;2;4;72;1000000000012;28;1
1;14;595;90;1;1;0;2;72;1000000000012;31;1
1;14;595;340;2;1;1;5;72;1000000000012;58;1
1;14;595;340;1;1;3;8;72;1000000000012;47;1
1;14;595;350;2;6;8;56;72;1000000000012;411;1
1;14;595;350;1;6;5;44;72;1000000000012;389;1
1;14;595;880;2;1;1;7;72;1000000000012;85;1
1;14;595;880;1;1;4;9;72;1000000000012;63;1
1;14;595;1910;2;1;3;8;72;1000000000012;69;1
1;14;595;1910;1;1;0;6;72;1000000000012;52;1
1;14;595;5425;2;11;30;181;72;1000000000012;1423;1
1;14;595;5425;1;11;21;106;72;1000000000012;1180;1
1;14;595;5655;2;2;3;16;72;1000000000012;79;1
1;14;595;5655;1;2;1;8;72;1000000000012;77;1
1;14;595;2565;2;1;5;23;72;1000000000012;151;1
1;14;595;2565;1;1;3;11;72;1000000000012;157;1
1;14;595;3225;2;1;2;9;72;1000000000012;88;1
1;14;595;3225;1;1;1;8;72;1000000000012;85;1
1;14;595;3580;2;1;2;2;72;1000000000012;22;1
1;14;595;3580;1;1;1;3;72;1000000000012;22;1
1;14;795;875;2;6;22;90;72;1000000000012;559;1
1;14;795;875;1;6;9;69;72;1000000000012;547;1
1;14;795;6390;2;3;12;50;72;1000000000012;295;1
1;14;795;6390;1;3;7;28;72;1000000000012;378;1
1;14;600;5390;2;8;17;127;72;1000000000012;968;1
1;14;600;5390;1;8;9;75;72;1000000000012;807;1
1;14;600;1720;2;2;12;22;72;1000000000012;214;1
1;14;600;1720;1;2;6;11;72;1000000000012;162;1
1;14;600;3320;2;2;1;5;72;1000000000012;43;1
1;14;600;3320;1;2;0;6;72;1000000000012;44;1
1;14;600;3250;2;2;0;3;72;1000000000012;90;1
1;14;600;3250;1;2;1;5;72;1000000000012;101;1
1;14;600;3760;2;2;2;9;72;1000000000012;113;1
1;14;600;3760;1;2;0;5;72;1000000000012;125;1
1;14;600;4305;2;1;2;11;72;1000000000012;89;1
1;14;600;4305;1;1;0;7;72;1000000000012;94;1
1;14;611;6735;2;4;14;87;72;1000000000012;358;1
1;14;611;6735;1;5;7;61;72;1000000000012;401;1
1;14;611;525;2;2;5;20;72;1000000000012;133;1
1;14;611;525;1;2;0;12;72;1000000000012;141;1
1;14;611;4300;2;4;13;45;72;1000000000012;161;1
1;14;611;4300;1;4;4;20;72;1000000000012;213;1
1;14;590;65;2;1;1;9;72;1000000000012;61;1
1;14;590;65;1;1;0;2;72;1000000000012;47;1
1;14;590;1250;2;1;4;29;72;1000000000012;130;1
1;14;590;1250;1;1;4;15;72;1000000000012;154;1
1;14;590;1345;2;1;7;22;72;1000000000012;116;1
1;14;590;1345;1;1;2;13;72;1000000000012;128;1
1;14;590;5615;2;21;42;467;72;1000000000012;2496;1
1;14;590;5615;1;22;36;309;72;1000000000012;2176;1
1;14;590;1730;2;1;1;8;72;1000000000012;77;1
1;14;590;1730;1;1;2;3;72;1000000000012;67;1
1;14;590;3440;2;1;3;19;72;1000000000012;83;1
1;14;590;3440;1;1;1;9;72;1000000000012;64;1
1;14;590;3830;2;12;25;180;72;1000000000012;1195;1
1;14;590;3830;1;12;20;119;72;1000000000012;1279;1
1;14;590;4485;2;1;6;12;72;1000000000012;129;1
1;14;590;4485;1;1;3;10;72;1000000000012;117;1
1;14;590;4360;2;1;2;3;72;1000000000012;30;1
1;14;590;4360;1;1;0;0;72;1000000000012;24;1
1;14;796;6870;2;3;6;24;72;1000000000012;239;1
1;14;796;6870;1;3;2;21;72;1000000000012;254;1
1;14;615;1685;2;1;0;7;72;1000000000012;45;1
1;14;615;1685;1;1;1;3;72;1000000000012;56;1
1;14;615;155;2;1;1;5;72;1000000000012;31;1
1;14;615;155;1;1;3;3;72;1000000000012;31;1
1;14;615;715;2;2;2;0;72;1000000000012;25;1
1;14;615;715;1;2;2;3;72;1000000000012;36;1
1;14;615;5760;2;5;23;123;72;1000000000012;563;1
1;14;615;5760;1;6;8;100;72;1000000000012;541;1
1;14;615;3420;2;2;3;12;72;1000000000012;75;1
1;14;615;3420;1;2;3;6;72;1000000000012;82;1
1;14;925;2750;2;1;1;9;72;1000000000012;26;1
1;14;925;2750;1;1;1;1;72;1000000000012;25;1
1;14;925;3920;2;2;1;4;72;1000000000012;53;1
1;14;925;3920;1;2;4;3;72;1000000000012;66;1
1;14;925;710;2;1;0;1;72;1000000000012;14;1
1;14;925;710;1;1;0;0;72;1000000000012;19;1
1;14;925;6445;2;4;5;37;72;1000000000012;352;1
1;14;925;6445;1;4;6;27;72;1000000000012;322;1
1;14;925;1785;2;1;0;3;72;1000000000012;34;1
1;14;925;1785;1;1;0;1;72;1000000000012;30;1
1;14;605;970;2;1;1;3;72;1000000000012;29;1
1;14;605;970;1;1;2;3;72;1000000000012;25;1
1;14;605;645;2;1;2;5;72;1000000000012;29;1
1;14;605;645;1;1;0;1;72;1000000000012;24;1
1;14;605;5645;2;6;15;91;72;1000000000012;626;1
1;14;605;5645;1;6;14;58;72;1000000000012;613;1
1;14;605;2795;2;2;0;8;72;1000000000012;180;1
1;14;605;2795;1;2;2;12;72;1000000000012;157;1
1;14;605;1365;2;1;4;16;72;1000000000012;92;1
1;14;605;1365;1;1;2;13;72;1000000000012;79;1
1;14;605;3565;2;1;1;4;72;1000000000012;35;1
1;14;605;3565;1;1;2;4;72;1000000000012;39;1
1;14;605;4115;2;1;3;12;72;1000000000012;145;1
1;14;605;4115;1;2;3;14;72;1000000000012;151;1
1;14;610;180;2;1;1;10;72;1000000000012;123;1
1;14;610;180;1;1;1;6;72;1000000000012;132;1
1;14;610;1635;2;4;21;75;72;1000000000012;274;1
1;14;610;1635;1;5;10;60;72;1000000000012;272;1
1;14;610;1140;2;1;2;10;72;1000000000012;37;1
1;14;610;1140;1;1;0;4;72;1000000000012;45;1
1;14;610;6110;2;14;55;310;72;1000000000012;1622;1
1;14;610;6110;1;15;28;196;72;1000000000012;1407;1
1;14;926;595;2;4;7;9;72;1000000000012;147;1
1;14;926;595;1;4;1;14;72;1000000000012;191;1
1;14;926;2285;2;6;23;90;72;1000000000012;311;1
1;14;926;2285;1;6;11;57;72;1000000000012;481;1
1;14;926;6700;2;8;20;98;72;1000000000012;362;1
1;14;926;6700;1;8;5;58;72;1000000000012;478;1
1;14;926;1205;2;5;15;15;72;1000000000012;251;1
1;14;926;1205;1;5;6;11;72;1000000000012;317;1
1;14;797;1295;2;6;9;35;72;1000000000012;252;1
1;14;797;1295;1;6;4;25;72;1000000000012;332;1
1;14;797;6890;2;4;8;51;72;1000000000012;366;1
1;14;797;6890;1;4;10;26;72;1000000000012;452;1
1;15;700;5070;2;17;51;462;72;1000000000012;2036;1
1;15;700;5070;1;17;47;291;72;1000000000012;2126;1
1;15;700;685;2;9;35;170;72;1000000000012;730;1
1;15;700;685;1;9;12;132;72;1000000000012;775;1
1;15;700;3605;2;1;8;29;72;1000000000012;160;1
1;15;700;3605;1;1;3;20;72;1000000000012;169;1
1;15;621;6760;2;3;3;86;72;1000000000012;431;1
1;15;621;6760;1;4;12;57;72;1000000000012;472;1
1;15;255;5510;2;4;6;114;72;1000000000012;316;1
1;15;255;5510;1;5;7;95;72;1000000000012;362;1
1;15;255;1020;2;1;0;3;72;1000000000012;31;1
1;15;255;1020;1;1;1;5;72;1000000000012;48;1
1;15;255;2180;2;1;1;6;72;1000000000012;12;1
1;15;255;2180;1;1;1;6;72;1000000000012;18;1
1;15;255;2640;2;1;2;6;72;1000000000012;126;1
1;15;255;2640;1;1;1;3;72;1000000000012;132;1
1;15;255;3745;2;2;3;18;72;1000000000012;92;1
1;15;255;3745;1;2;3;23;72;1000000000012;90;1
1;15;255;3790;2;1;0;19;72;1000000000012;39;1
1;15;255;3790;1;1;0;17;72;1000000000012;37;1
1;15;635;5090;2;2;1;69;72;1000000000012;188;1
1;15;635;5090;1;2;0;40;72;1000000000012;198;1
1;15;635;670;2;1;0;15;72;1000000000012;46;1
1;15;635;670;1;1;1;12;72;1000000000012;60;1
1;15;635;765;2;1;2;15;72;1000000000012;48;1
1;15;635;765;1;1;1;25;72;1000000000012;54;1
1;15;635;2770;2;1;4;23;72;1000000000012;91;1
1;15;635;2770;1;1;1;26;72;1000000000012;121;1
1;15;635;3395;2;2;6;43;72;1000000000012;159;1
1;15;635;3395;1;2;5;39;72;1000000000012;153;1
1;15;635;3890;2;1;1;5;72;1000000000012;8;1
1;15;635;3890;1;1;0;2;72;1000000000012;16;1
1;15;620;25;2;5;28;139;72;1000000000012;321;1
1;15;620;25;1;5;17;127;72;1000000000012;371;1
1;15;620;940;2;8;22;148;72;1000000000012;352;1
1;15;620;940;1;8;15;95;72;1000000000012;443;1
1;15;620;2755;2;2;4;29;72;1000000000012;210;1
1;15;620;2755;1;2;2;12;72;1000000000012;190;1
1;15;620;3000;2;5;16;109;72;1000000000012;361;1
1;15;620;3000;1;5;5;111;72;1000000000012;399;1
1;15;620;3050;2;5;18;139;72;1000000000012;597;1
1;15;620;3050;1;6;12;97;72;1000000000012;647;1
1;15;620;1930;2;2;10;30;72;1000000000012;216;1
1;15;620;1930;1;2;2;26;72;1000000000012;238;1
1;15;620;6160;2;30;40;698;72;1000000000012;3536;1
1;15;620;6160;1;29;33;537;72;1000000000012;3311;1
1;22;630;510;2;1;6;29;72;1000000000012;58;1
1;22;630;510;1;1;0;13;72;1000000000012;91;1
1;22;630;630;2;2;0;1;72;1000000000012;37;1
1;22;630;630;1;2;0;2;72;1000000000012;52;1
1;22;630;5700;2;2;1;19;72;1000000000012;62;1
1;22;630;5700;1;2;1;12;72;1000000000012;102;1
1;22;630;3720;2;1;2;16;72;1000000000012;65;1
1;22;630;3720;1;1;1;10;72;1000000000012;81;1
1;22;630;4020;2;1;4;24;72;1000000000012;134;1
1;22;630;4020;1;2;2;24;72;1000000000012;185;1
1;22;630;4295;2;2;1;3;72;1000000000012;16;1
1;22;630;4295;1;2;0;0;72;1000000000012;21;1
1;22;645;1580;2;1;1;19;72;1000000000012;102;1
1;22;645;1580;1;1;1;15;72;1000000000012;109;1
1;22;645;1235;2;5;17;112;72;1000000000012;535;1
1;22;645;1235;1;7;18;99;72;1000000000012;824;1
1;22;645;1560;2;1;3;26;72;1000000000012;129;1
1;22;645;1560;1;1;2;17;72;1000000000012;163;1
1;22;645;1590;2;1;0;18;72;1000000000012;42;1
1;22;645;1590;1;1;0;12;72;1000000000012;55;1
1;22;645;1810;2;2;1;12;72;1000000000012;92;1
1;22;645;1810;1;2;0;7;72;1000000000012;108;1
1;22;645;1565;2;3;8;41;72;1000000000012;219;1
1;22;645;1565;1;4;7;43;72;1000000000012;333;1
1;22;645;1820;2;3;12;50;72;1000000000012;294;1
1;22;645;1820;1;4;10;23;72;1000000000012;387;1
1;22;645;1940;2;1;2;13;72;1000000000012;70;1
1;22;645;1940;1;1;3;13;72;1000000000012;81;1
1;22;645;5815;2;32;80;818;72;1000000000012;3403;1
1;22;645;5815;1;41;56;712;72;1000000000012;4161;1
1;22;645;1945;2;2;9;17;72;1000000000012;134;1
1;22;645;1945;1;2;1;19;72;1000000000012;182;1
1;22;645;1935;2;1;3;19;72;1000000000012;138;1
1;22;645;1935;1;1;0;15;72;1000000000012;142;1
1;22;645;1245;2;4;9;38;72;1000000000012;259;1
1;22;645;1245;1;5;3;41;72;1000000000012;361;1
1;22;725;490;2;1;3;30;72;1000000000012;96;1
1;22;725;490;1;1;2;17;72;1000000000012;145;1
1;22;725;6200;2;15;51;417;72;1000000000012;2004;1
1;22;725;6200;1;19;41;386;72;1000000000012;2420;1
1;22;725;1960;2;1;0;9;72;1000000000012;77;1
1;22;725;1960;1;1;3;5;72;1000000000012;106;1
1;22;725;2930;2;2;10;31;72;1000000000012;166;1
1;22;725;2930;1;2;0;29;72;1000000000012;186;1
1;22;725;1950;2;1;1;12;72;1000000000012;90;1
1;22;725;1950;1;1;3;8;72;1000000000012;91;1
1;22;725;415;2;1;7;30;72;1000000000012;135;1
1;22;725;415;1;2;6;23;72;1000000000012;216;1
1;22;725;3660;2;4;8;72;72;1000000000012;262;1
1;22;725;3660;1;5;1;56;72;1000000000012;313;1
1;22;725;1955;2;2;7;33;72;1000000000012;272;1
1;22;725;1955;1;3;3;43;72;1000000000012;326;1
1;22;725;1965;2;1;4;28;72;1000000000012;100;1
1;22;725;1965;1;1;2;20;72;1000000000012;152;1
1;22;935;215;2;1;6;50;72;1000000000012;161;1
1;22;935;215;1;2;2;45;72;1000000000012;213;1
1;22;935;6455;2;7;28;243;72;1000000000012;933;1
1;22;935;6455;1;8;11;174;72;1000000000012;1172;1
1;22;935;1050;2;2;9;37;72;1000000000012;202;1
1;22;935;1050;1;2;4;20;72;1000000000012;286;1
1;22;935;1680;2;2;6;64;72;1000000000012;181;1
1;22;935;1680;1;3;4;53;72;1000000000012;247;1
1;22;935;3480;2;2;3;9;72;1000000000012;69;1
1;22;935;3480;1;2;0;5;72;1000000000012;82;1
1;22;935;400;2;1;2;18;72;1000000000012;100;1
1;22;935;400;1;1;4;19;72;1000000000012;110;1
1;16;881;6705;2;4;6;39;72;1000000000012;423;1
1;16;881;6705;1;4;5;25;72;1000000000012;517;1
1;16;881;735;2;5;11;24;72;1000000000012;165;1
1;16;881;735;1;5;8;23;72;1000000000012;225;1
1;16;685;2310;2;2;16;30;72;1000000000012;229;1
1;16;685;2310;1;2;5;22;72;1000000000012;234;1
1;16;685;5650;2;2;6;38;72;1000000000012;168;1
1;16;685;5650;1;2;3;33;72;1000000000012;225;1
1;16;685;3840;2;6;12;139;72;1000000000012;864;1
1;16;685;3840;1;5;7;81;72;1000000000012;672;1
1;16;680;1025;2;1;7;34;72;1000000000012;168;1
1;16;680;1025;1;2;4;33;72;1000000000012;195;1
1;16;680;475;2;2;12;57;72;1000000000012;152;1
1;16;680;475;1;2;6;35;72;1000000000012;221;1
1;16;680;1275;2;1;12;32;72;1000000000012;112;1
1;16;680;1275;1;2;5;24;72;1000000000012;179;1
1;16;680;1260;2;1;2;18;72;1000000000012;124;1
1;16;680;1260;1;1;0;27;72;1000000000012;146;1
1;16;680;2450;2;4;2;58;72;1000000000012;133;1
1;16;680;2450;1;4;5;30;72;1000000000012;234;1
1;16;680;3055;2;1;1;7;72;1000000000012;24;1
1;16;680;3055;1;1;0;3;72;1000000000012;36;1
1;16;680;5825;2;37;82;964;72;1000000000012;5225;1
1;16;680;5825;1;36;57;741;72;1000000000012;4790;1
1;16;680;3180;2;1;4;9;72;1000000000012;86;1
1;16;680;3180;1;1;2;5;72;1000000000012;73;1
1;16;680;3195;2;1;0;15;72;1000000000012;13;1
1;16;680;3195;1;1;1;6;72;1000000000012;17;1
1;16;680;4510;2;7;10;70;72;1000000000012;513;1
1;16;680;4510;1;8;11;30;72;1000000000012;566;1
1;16;680;3985;2;1;2;17;72;1000000000012;115;1
1;16;680;3985;1;1;0;17;72;1000000000012;137;1
1;16;680;4005;2;1;2;17;72;1000000000012;90;1
1;16;680;4005;1;1;0;14;72;1000000000012;126;1
1;16;680;4205;2;2;5;45;72;1000000000012;265;1
1;16;680;4205;1;3;4;36;72;1000000000012;284;1
1;16;680;3785;2;4;5;50;72;1000000000012;273;1
1;16;680;3785;1;4;5;42;72;1000000000012;302;1
1;16;880;2100;2;1;0;7;72;1000000000012;34;1
1;16;880;2100;1;1;1;2;72;1000000000012;30;1
1;16;880;6395;2;4;5;71;72;1000000000012;490;1
1;16;880;6395;1;4;16;75;72;1000000000012;558;1
1;17;65;165;2;4;10;118;72;1000000000012;589;1
1;17;65;165;1;4;10;108;72;1000000000012;533;1
1;17;65;5060;2;6;27;163;72;1000000000012;776;1
1;17;65;5060;1;5;14;102;72;1000000000012;708;1
1;17;65;480;2;13;152;671;72;1000000000012;2038;1
1;17;65;480;1;12;41;387;72;1000000000012;2028;1
1;17;65;5190;2;40;80;1126;72;1000000000012;5910;1
1;17;65;5190;1;39;71;853;72;1000000000012;5402;1
1;17;65;5495;2;4;24;133;72;1000000000012;439;1
1;17;65;5495;1;3;13;86;72;1000000000012;424;1
1;17;65;2600;2;9;57;313;72;1000000000012;1395;1
1;17;65;2600;1;8;28;198;72;1000000000012;1256;1
1;17;65;2635;2;3;14;143;72;1000000000012;415;1
1;17;65;2635;1;3;11;81;72;1000000000012;415;1
1;17;65;3735;2;3;4;76;72;1000000000012;472;1
1;17;65;3735;1;3;5;61;72;1000000000012;399;1
1;17;70;55;2;9;15;254;72;1000000000012;1420;1
1;17;70;55;1;9;21;208;72;1000000000012;1241;1
1;17;70;60;2;5;7;145;72;1000000000012;751;1
1;17;70;60;1;5;6;95;72;1000000000012;686;1
1;17;70;850;2;2;9;44;72;1000000000012;192;1
1;17;70;850;1;2;6;24;72;1000000000012;188;1
1;17;70;650;2;3;8;87;72;1000000000012;339;1
1;17;70;650;1;3;8;74;72;1000000000012;386;1
1;17;70;755;2;7;16;188;72;1000000000012;1211;1
1;17;70;755;1;7;12;136;72;1000000000012;1095;1
1;17;70;5620;2;35;59;925;72;1000000000012;5722;1
1;17;70;5620;1;32;36;648;72;1000000000012;4939;1
1;17;70;3960;2;10;9;252;72;1000000000012;1612;1
1;17;70;3960;1;9;16;206;72;1000000000012;1412;1
1;17;70;4155;2;5;10;129;72;1000000000012;738;1
1;17;70;4155;1;5;4;96;72;1000000000012;727;1
