DIGNIDAD_CODIGO;DIGNIDAD_NOMBRE;PROVINCIA_CODIGO;PROVINCIA_NOMBRE;CIRCUNSCRIPCION_CODIGO_ORIGINAL;CIRCUNSCRIPCION_NOMBRE;CANTON_CODIGO;CANTON_NOMBRE;PARROQUIA_CODIGO;PARROQUIA_NOMBRE;JUNTA_SEXO;CANDIDATO_CODIGO;VOTOS_EN_BLANCO;VOTOS_NULOS;ELECTORES_REGISTRO;ELECTORES_RESULTADOS;SUFRAGANTES;CANDIDATO_VOTOS
1;1;17;17;3;173;60;60;3925;3925;F;502;11;53;960;960;886;471
1;1;17;17;3;173;60;60;3925;3925;M;16;1;54;957;957;876;350
1;1;17;17;3;173;60;60;3925;3925;M;502;1;54;957;957;876;471
1;1;17;17;3;173;60;60;4085;4085;F;16;81;1359;22594;22595;20368;9475
1;1;17;17;3;173;60;60;4085;4085;F;502;81;1359;22594;22595;20368;9453
1;1;17;17;3;173;60;60;4085;4085;M;16;74;1141;21386;21411;18925;9283
1;1;17;17;3;173;60;60;4085;4085;M;502;74;1141;21386;21411;18925;8426
1;1;17;17;3;173;60;60;4290;4290;F;16;38;481;7418;7418;6971;2478
1;1;17;17;3;173;60;60;4290;4290;F;502;38;481;7418;7418;6971;3974
1;1;17;17;3;173;60;60;4290;4290;M;16;31;422;7355;7360;6718;2501
1;1;17;17;3;173;60;60;4290;4290;M;502;31;422;7355;7360;6718;3764
1;1;17;17;3;173;60;60;4325;4325;F;16;6;116;2268;2268;2078;940
1;1;17;17;3;173;60;60;4325;4325;F;502;6;116;2268;2268;2078;1016
1;1;17;17;3;173;60;60;4325;4325;M;16;6;94;2071;2072;1909;982
1;1;17;17;3;173;60;60;4325;4325;M;502;6;94;2071;2072;1909;827
1;1;17;17;4;174;65;65;165;165;F;16;6;94;1761;1761;1644;591
1;1;17;17;4;174;65;65;165;165;F;502;6;94;1761;1761;1644;953
1;1;17;17;4;174;65;65;165;165;M;16;9;96;1817;1817;1568;607
1;1;17;17;4;174;65;65;165;165;M;502;9;96;1817;1817;1568;856
1;1;17;17;4;174;65;65;480;480;F;16;72;663;5419;5419;5067;2053
1;1;17;17;4;174;65;65;480;480;F;502;72;663;5419;5419;5067;2279
1;1;17;17;4;174;65;65;480;480;M;16;31;522;4960;4963;4608;2133
1;1;17;17;4;174;65;65;480;480;M;502;31;522;4960;4963;4608;1922
1;1;17;17;4;174;65;65;2600;2600;F;16;44;279;3059;3059;2791;762
1;1;17;17;4;174;65;65;2600;2600;F;502;44;279;3059;3059;2791;1706
1;1;17;17;4;174;65;65;2600;2600;M;16;12;177;2726;2728;2469;799
1;1;17;17;4;174;65;65;2600;2600;M;502;12;177;2726;2728;2469;1481
1;1;17;17;4;174;65;65;2635;2635;F;16;14;85;1047;1047;1000;359
1;1;17;17;4;174;65;65;2635;2635;F;502;14;85;1047;1047;1000;542
1;1;17;17;4;174;65;65;2635;2635;M;16;6;66;1039;1039;947;393
1;1;17;17;4;174;65;65;2635;2635;M;502;6;66;1039;1039;947;482
1;1;17;17;4;174;65;65;3735;3735;F;16;8;79;1358;1358;1286;478
1;1;17;17;4;174;65;65;3735;3735;F;502;8;79;1358;1358;1286;721
1;1;17;17;4;174;65;65;3735;3735;M;16;5;66;1189;1189;1089;458
1;1;17;17;4;174;65;65;3735;3735;M;502;5;66;1189;1189;1089;562
1;1;17;17;4;174;65;65;4620;4620;F;16;26;167;2962;2962;2786;947
1;1;17;17;4;174;65;65;4620;4620;F;502;26;167;2962;2962;2786;1646
1;1;17;17;4;174;65;65;4620;4620;M;16;10;132;2624;2624;2408;946
1;1;17;17;4;174;65;65;4620;4620;M;502;10;132;2624;2624;2408;1319
1;1;17;17;4;174;65;65;5190;5190;F;16;75;1006;18074;18077;16803;7301
1;1;17;17;4;174;65;65;5190;5190;F;502;75;1006;18074;18077;16803;8418
1;1;17;17;4;174;65;65;5190;5190;M;16;84;904;17871;17896;16070;7376
1;1;17;17;4;174;65;65;5190;5190;M;502;84;904;17871;17896;16070;7702
1;1;17;17;4;174;65;65;5495;5495;F;16;13;130;1673;1673;1537;596
1;1;17;17;4;174;65;65;5495;5495;F;502;13;130;1673;1673;1537;797
1;1;17;17;4;174;65;65;5495;5495;M;16;19;126;1670;1671;1511;658
1;1;17;17;4;174;65;65;5495;5495;M;502;19;126;1670;1671;1511;706
1;1;17;17;4;174;70;70;55;55;F;16;14;189;3679;3679;3332;1795
1;1;17;17;4;174;70;70;55;55;F;502;14;189;3679;3679;3332;1334
1;1;17;17;4;174;70;70;55;55;M;16;12;206;3575;3577;3259;1769
1;1;17;17;4;174;70;70;55;55;M;502;12;206;3575;3577;3259;1271
1;1;17;17;4;174;70;70;60;60;F;16;14;157;2540;2540;2330;1176
1;1;17;17;4;174;70;70;60;60;F;502;14;157;2540;2540;2330;983
1;1;17;17;4;174;70;70;60;60;M;16;6;94;2294;2294;2096;1126
1;1;17;17;4;174;70;70;60;60;M;502;6;94;2294;2294;2096;870
1;1;17;17;4;174;70;70;650;650;F;16;11;81;986;986;878;422
1;1;17;17;4;174;70;70;650;650;F;502;11;81;986;986;878;364
1;1;17;17;4;174;70;70;650;650;M;16;8;73;1112;1112;983;493
1;1;17;17;4;174;70;70;650;650;M;502;8;73;1112;1112;983;409
1;1;17;17;4;174;70;70;755;755;F;16;23;342;5570;5570;5284;1926
1;1;17;17;4;174;70;70;755;755;F;502;23;342;5570;5570;5284;2993
1;1;17;17;4;174;70;70;755;755;M;16;23;293;5000;5006;4602;1779
1;1;17;17;4;174;70;70;755;755;M;502;23;293;5000;5006;4602;2507
1;1;17;17;4;174;70;70;850;850;F;16;4;35;566;566;514;232
1;1;17;17;4;174;70;70;850;850;F;502;4;35;566;566;514;243
1;1;17;17;4;174;70;70;850;850;M;16;0;28;563;563;500;256
1;1;17;17;4;174;70;70;850;850;M;502;0;28;563;563;500;216
1;1;17;17;4;174;70;70;3960;3960;F;16;9;241;4121;4121;3700;1658
1;1;17;17;4;174;70;70;3960;3960;F;502;9;241;4121;4121;3700;1791
1;1;17;17;4;174;70;70;3960;3960;M;16;15;176;3912;3917;3540;1765
1;1;17;17;4;174;70;70;3960;3960;M;502;15;176;3912;3917;3540;1584
1;1;17;17;4;174;70;70;4155;4155;F;16;2;79;1641;1642;1447;669
1;1;17;17;4;174;70;70;4155;4155;F;502;2;79;1641;1642;1447;697
1;1;17;17;4;174;70;70;4155;4155;M;16;5;66;1665;1665;1477;773
1;1;17;17;4;174;70;70;4155;4155;M;502;5;66;1665;1665;1477;633
1;1;17;17;4;174;70;70;5620;5620;F;16;52;686;14321;14323;13076;7161
1;1;17;17;4;174;70;70;5620;5620;F;502;52;686;14321;14323;13076;5176
1;1;17;17;4;174;70;70;5620;5620;M;16;115;517;13548;13559;12214;6855
1;1;17;17;4;174;70;70;5620;5620;M;502;115;517;13548;13559;12214;4726
1;1;17;17;4;174;75;75;2025;2025;F;16;4;58;1297;1297;1210;460
1;1;17;17;4;174;75;75;2025;2025;F;502;4;58;1297;1297;1210;689
1;1;17;17;4;174;75;75;2025;2025;M;16;7;83;1158;1160;1036;440
1;1;17;17;4;174;75;75;2025;2025;M;502;7;83;1158;1160;1036;506
1;1;17;17;4;174;75;75;2330;2330;F;16;15;134;1858;1858;1696;497
1;1;17;17;4;174;75;75;2330;2330;F;502;15;134;1858;1858;1696;1050
1;1;17;17;4;174;75;75;2330;2330;M;16;11;126;1750;1750;1602;517
1;1;17;17;4;174;75;75;2330;2330;M;502;11;126;1750;1750;1602;948
1;1;17;17;4;174;75;75;4045;4045;F;16;2;40;687;687;624;215
1;1;17;17;4;174;75;75;4045;4045;F;502;2;40;687;687;624;367
1;1;17;17;4;174;75;75;4045;4045;M;16;2;45;679;680;613;219
1;1;17;17;4;174;75;75;4045;4045;M;502;2;45;679;680;613;347
1;1;17;17;4;174;75;75;4090;4090;F;16;28;121;1656;1656;1599;656
1;1;17;17;4;174;75;75;4090;4090;F;502;28;121;1656;1656;1599;794
1;1;17;17;4;174;75;75;4090;4090;M;16;14;83;1428;1428;1316;591
1;1;17;17;4;174;75;75;4090;4090;M;502;14;83;1428;1428;1316;628
1;1;17;17;4;174;75;75;6145;6145;F;16;25;359;6966;6967;6438;2415
1;1;17;17;4;174;75;75;6145;6145;F;502;25;359;6966;6967;6438;3638
1;1;17;17;4;174;75;75;6145;6145;M;16;20;313;6810;6813;6105;2575
1;1;17;17;4;174;75;75;6145;6145;M;502;20;313;6810;6813;6105;3197
1;1;17;17;4;174;80;80;680;680;F;16;2;63;1011;1011;931;389
1;1;17;17;4;174;80;80;680;680;F;502;2;63;1011;1011;931;477
1;1;17;17;4;174;80;80;680;680;M;16;4;50;1135;1139;1006;470
1;1;17;17;4;174;80;80;680;680;M;502;4;50;1135;1139;1006;482
1;1;17;17;4;174;80;80;3230;3230;F;16;1;15;197;197;179;72
1;1;17;17;4;174;80;80;3230;3230;F;502;1;15;197;197;179;91
1;1;17;17;4;174;80;80;3230;3230;M;16;0;6;223;226;210;92
1;1;17;17;4;174;80;80;3230;3230;M;502;0;6;223;226;210;112
1;1;17;17;4;174;80;80;5965;5965;F;16;48;1421;30154;30155;26956;13238
1;1;17;17;4;174;80;80;5965;5965;F;502;48;1421;30154;30155;26956;12248
1;1;17;17;4;174;80;80;5965;5965;M;16;63;1298;29423;29463;25928;12969
1;1;17;17;4;174;80;80;5965;5965;M;502;63;1298;29423;29463;25928;11594
1;1;17;17;4;174;80;80;6600;6600;F;16;5;267;9045;9045;7678;5157
1;1;17;17;4;174;80;80;6600;6600;F;502;5;267;9045;9045;7678;2248
1;1;17;17;4;174;80;80;6600;6600;M;16;10;262;8018;8025;6625;4324
1;1;17;17;4;174;80;80;6600;6600;M;502;10;262;8018;8025;6625;2028
1;1;17;17;4;174;80;80;6605;6605;F;16;12;178;3610;3611;3359;1569
1;1;17;17;4;174;80;80;6605;6605;F;502;12;178;3610;3611;3359;1599
1;1;17;17;4;174;80;80;6605;6605;M;16;11;162;3316;3321;3054;1436
1;1;17;17;4;174;80;80;6605;6605;M;502;11;162;3316;3321;3054;1443
1;1;17;17;4;174;770;770;2410;2410;F;16;1;25;795;795;702;375
1;1;17;17;4;174;770;770;2410;2410;F;502;1;25;795;795;702;301
1;1;17;17;4;174;770;770;2410;2410;M;16;0;26;863;864;724;414
1;1;17;17;4;174;770;770;2410;2410;M;502;0;26;863;864;724;284
1;1;17;17;4;174;770;770;6350;6350;F;16;18;182;3825;3826;3416;1702
1;1;17;17;4;174;770;770;6350;6350;F;502;18;182;3825;3826;3416;1514
1;1;17;17;4;174;770;770;6350;6350;M;16;18;177;4339;4344;3738;1998
1;1;17;17;4;174;770;770;6350;6350;M;502;18;177;4339;4344;3738;1544
1;1;17;17;4;174;895;895;6415;6415;F;16;35;318;5491;5492;4865;2172
1;1;17;17;4;174;895;895;6415;6415;F;502;35;318;5491;5492;4865;2338
1;1;17;17;4;174;895;895;6415;6415;M;16;36;270;6160;6165;5286;2664
1;1;17;17;4;174;895;895;6415;6415;M;502;36;270;6160;6165;5286;2316
1;1;17;17;4;174;896;896;6125;6125;F;16;60;395;6899;6902;6289;2390
1;1;17;17;4;174;896;896;6125;6125;F;502;60;395;6899;6902;6289;3441
1;1;17;17;4;174;896;896;6125;6125;M;16;59;422;7903;7914;6968;3077
1;1;17;17;4;174;896;896;6125;6125;M;502;59;422;7903;7914;6968;3410
1;1;18;18;0;180;90;90;1375;1375;F;16;1;20;398;398;377;211
1;1;18;18;0;180;90;90;1375;1375;F;502;1;20;398;398;377;145
1;1;18;18;0;180;90;90;1375;1375;M;16;0;13;362;362;343;194
1;1;18;18;0;180;90;90;1375;1375;M;502;0;13;362;362;343;136
1;1;18;18;0;180;90;90;5515;5515;F;16;9;224;4566;4566;4115;1780
1;1;18;18;0;180;90;90;5515;5515;F;502;9;224;4566;4566;4115;2102
1;1;18;18;0;180;90;90;5515;5515;M;16;13;199;4405;4406;3932;1805
1;1;18;18;0;180;90;90;5515;5515;M;502;13;199;4405;4406;3932;1914
1;1;18;18;0;180;135;135;95;95;F;16;14;154;1951;1951;1786;860
1;1;18;18;0;180;135;135;95;95;F;502;14;154;1951;1951;1786;758
1;1;18;18;0;180;135;135;95;95;M;16;18;95;1910;1910;1687;872
1;1;18;18;0;180;135;135;95;95;M;502;18;95;1910;1910;1687;702
1;1;18;18;0;180;135;135;190;190;F;16;13;246;4135;4135;3548;1870
1;1;18;18;0;180;135;135;190;190;F;502;13;246;4135;4135;3548;1419
1;1;18;18;0;180;135;135;190;190;M;16;11;173;4008;4008;3260;1764
1;1;18;18;0;180;135;135;190;190;M;502;11;173;4008;4008;3260;1312
1;1;18;18;0;180;135;135;210;210;F;16;38;300;4288;4288;3617;1836
1;1;18;18;0;180;135;135;210;210;F;502;38;300;4288;4288;3617;1443
1;1;18;18;0;180;135;135;210;210;M;16;19;198;4253;4254;3473;1934
1;1;18;18;0;180;135;135;210;210;M;502;19;198;4253;4254;3473;1322
1;1;18;18;0;180;135;135;635;635;F;16;10;110;1237;1237;1077;554
1;1;18;18;0;180;135;135;635;635;F;502;10;110;1237;1237;1077;403
1;1;18;18;0;180;135;135;635;635;M;16;0;81;1251;1252;1042;589
1;1;18;18;0;180;135;135;635;635;M;502;0;81;1251;1252;1042;372
1;1;18;18;0;180;135;135;800;800;F;16;12;67;1554;1554;1414;645
1;1;18;18;0;180;135;135;800;800;F;502;12;67;1554;1554;1414;690
1;1;18;18;0;180;135;135;800;800;M;16;6;50;1423;1423;1251;638
1;1;18;18;0;180;135;135;800;800;M;502;6;50;1423;1423;1251;557
1;1;18;18;0;180;135;135;810;810;F;16;4;58;964;964;922;510
1;1;18;18;0;180;135;135;810;810;F;502;4;58;964;964;922;350
1;1;18;18;0;180;135;135;810;810;M;16;3;38;900;901;828;500
1;1;18;18;0;180;135;135;810;810;M;502;3;38;900;901;828;287
1;1;18;18;0;180;135;135;1625;1625;F;16;14;124;3474;3474;3173;1726
1;1;18;18;0;180;135;135;1625;1625;F;502;14;124;3474;3474;3173;1309
1;1;18;18;0;180;135;135;1625;1625;M;16;8;113;3360;3363;2978;1728
1;1;18;18;0;180;135;135;1625;1625;M;502;8;113;3360;3363;2978;1128
1;1;18;18;0;180;135;135;1745;1745;F;16;41;484;8389;8390;7632;4211
1;1;18;18;0;180;135;135;1745;1745;F;502;41;484;8389;8390;7632;2896
1;1;18;18;0;180;135;135;1745;1745;M;16;21;304;8099;8104;6859;4029
1;1;18;18;0;180;135;135;1745;1745;M;502;21;304;8099;8104;6859;2505
1;1;18;18;0;180;135;135;1860;1860;F;16;38;287;3356;3356;2972;1691
1;1;18;18;0;180;135;135;1860;1860;F;502;38;287;3356;3356;2972;956
1;1;18;18;0;180;135;135;1860;1860;M;16;27;225;3169;3172;2782;1626
1;1;18;18;0;180;135;135;1860;1860;M;502;27;225;3169;3172;2782;904
1;1;18;18;0;180;135;135;2435;2435;F;16;7;70;1422;1422;1249;565
1;1;18;18;0;180;135;135;2435;2435;F;502;7;70;1422;1422;1249;607
1;1;18;18;0;180;135;135;2435;2435;M;16;2;67;1404;1404;1248;609
1;1;18;18;0;180;135;135;2435;2435;M;502;2;67;1404;1404;1248;570
1;1;18;18;0;180;135;135;2775;2775;F;16;51;295;3365;3365;2708;1438
1;1;18;18;0;180;135;135;2775;2775;F;502;51;295;3365;3365;2708;924
1;1;18;18;0;180;135;135;2775;2775;M;16;14;267;3380;3380;2671;1487
1;1;18;18;0;180;135;135;2775;2775;M;502;14;267;3380;3380;2671;903
1;1;18;18;0;180;135;135;2830;2830;F;16;29;319;6436;6437;5610;3194
1;1;18;18;0;180;135;135;2830;2830;F;502;29;319;6436;6437;5610;2068
1;1;18;18;0;180;135;135;2830;2830;M;16;25;245;6388;6392;5391;3136
1;1;18;18;0;180;135;135;2830;2830;M;502;25;245;6388;6392;5391;1985
1;1;18;18;0;180;135;135;2860;2860;F;16;38;558;5028;5028;4534;2894
1;1;18;18;0;180;135;135;2860;2860;F;502;38;558;5028;5028;4534;1043
1;1;18;18;0;180;135;135;2860;2860;M;16;18;417;4627;4630;4048;2705
1;1;18;18;0;180;135;135;2860;2860;M;502;18;417;4627;4630;4048;908
1;1;18;18;0;180;135;135;3120;3120;F;16;74;563;5624;5624;4629;2514
1;1;18;18;0;180;135;135;3120;3120;F;502;74;563;5624;5624;4629;1478
1;1;18;18;0;180;135;135;3120;3120;M;16;39;374;5272;5273;4064;2340
1;1;18;18;0;180;135;135;3120;3120;M;502;39;374;5272;5273;4064;1311
1;1;18;18;0;180;135;135;3355;3355;F;16;18;244;3682;3682;3252;1785
1;1;18;18;0;180;135;135;3355;3355;F;502;18;244;3682;3682;3252;1205
1;1;18;18;0;180;135;135;3355;3355;M;16;20;196;3506;3507;3058;1700
1;1;18;18;0;180;135;135;3355;3355;M;502;20;196;3506;3507;3058;1142
1;1;18;18;0;180;135;135;3380;3380;F;16;7;133;1181;1181;1019;576
1;1;18;18;0;180;135;135;3380;3380;F;502;7;133;1181;1181;1019;303
1;1;18;18;0;180;135;135;3380;3380;M;16;23;96;1084;1084;899;516
1;1;18;18;0;180;135;135;3380;3380;M;502;23;96;1084;1084;899;264
1;1;18;18;0;180;135;135;3730;3730;F;16;30;554;7264;7264;6446;3329
1;1;18;18;0;180;135;135;3730;3730;F;502;30;554;7264;7264;6446;2532
1;1;18;18;0;180;135;135;3730;3730;M;16;38;447;7048;7050;6125;3528
1;1;18;18;0;180;135;135;3730;3730;M;502;38;447;7048;7050;6125;2112
1;1;18;18;0;180;135;135;4065;4065;F;16;10;161;2743;2743;2461;1292
1;1;18;18;0;180;135;135;4065;4065;F;502;10;161;2743;2743;2461;998
1;1;18;18;0;180;135;135;4065;4065;M;16;8;72;2666;2666;2329;1294
1;1;18;18;0;180;135;135;4065;4065;M;502;8;72;2666;2666;2329;955
1;1;18;18;0;180;135;135;5045;5045;F;16;12;236;6528;6529;5429;3669
1;1;18;18;0;180;135;135;5045;5045;F;502;12;236;6528;6529;5429;1512
1;1;18;18;0;180;135;135;5045;5045;M;16;10;218;6208;6210;5014;3306
1;1;18;18;0;180;135;135;5045;5045;M;502;10;218;6208;6210;5014;1480
1;1;18;18;0;180;135;135;5230;5230;F;16;3;69;1359;1359;1210;608
1;1;18;18;0;180;135;135;5230;5230;F;502;3;69;1359;1359;1210;530
1;1;18;18;0;180;135;135;5230;5230;M;16;1;59;1143;1143;1005;586
1;1;18;18;0;180;135;135;5230;5230;M;502;1;59;1143;1143;1005;359
1;1;18;18;0;180;135;135;5445;5445;F;16;54;1201;29441;29450;23972;13442
1;1;18;18;0;180;135;135;5445;5445;F;502;54;1201;29441;29450;23972;9275
1;1;18;18;0;180;135;135;5445;5445;M;16;64;1054;28093;28112;22072;12424
1;1;18;18;0;180;135;135;5445;5445;M;502;64;1054;28093;28112;22072;8530
1;1;18;18;0;180;135;135;5455;5455;F;16;30;619;13315;13316;11602;6683
1;1;18;18;0;180;135;135;5455;5455;F;502;30;619;13315;13316;11602;4270
1;1;18;18;0;180;135;135;5455;5455;M;16;26;503;12970;12974;10989;6650
1;1;18;18;0;180;135;135;5455;5455;M;502;26;503;12970;12974;10989;3809
1;1;18;18;0;180;135;135;5545;5545;F;16;14;584;16501;16501;12825;7876
1;1;18;18;0;180;135;135;5545;5545;F;502;14;584;16501;16501;12825;4351
1;1;18;18;0;180;135;135;5545;5545;M;16;25;476;15211;15224;11440;7019
1;1;18;18;0;180;135;135;5545;5545;M;502;25;476;15211;15224;11440;3917
1;1;18;18;0;180;135;135;5560;5560;F;16;28;460;12224;12224;9793;5851
1;1;18;18;0;180;135;135;5560;5560;F;502;28;460;12224;12224;9793;3455
1;1;18;18;0;180;135;135;5560;5560;M;16;19;381;10970;10974;8550;5174
1;1;18;18;0;180;135;135;5560;5560;M;502;19;381;10970;10974;8550;2976
1;1;18;18;0;180;135;135;5605;5605;F;16;2;37;892;892;816;487
1;1;18;18;0;180;135;135;5605;5605;F;502;2;37;892;892;816;290
1;1;18;18;0;180;135;135;5605;5605;M;16;1;31;840;840;749;430
1;1;18;18;0;180;135;135;5605;5605;M;502;1;31;840;840;749;287
1;1;18;18;0;180;135;135;5840;5840;F;16;7;92;1358;1358;1258;662
1;1;18;18;0;180;135;135;5840;5840;F;502;7;92;1358;1358;1258;497
1;1;18;18;0;180;135;135;5840;5840;M;16;7;48;1299;1301;1139;627
1;1;18;18;0;180;135;135;5840;5840;M;502;7;48;1299;1301;1139;457
1;1;18;18;0;180;135;135;5945;5945;F;16;14;134;4275;4275;3168;2032
1;1;18;18;0;180;135;135;5945;5945;F;502;14;134;4275;4275;3168;988
1;1;18;18;0;180;135;135;5945;5945;M;16;6;105;3910;3910;2923;1815
1;1;18;18;0;180;135;135;5945;5945;M;502;6;105;3910;3910;2923;997
1;1;18;18;0;180;140;140;335;335;F;16;5;79;1022;1022;931;471
1;1;18;18;0;180;140;140;335;335;F;502;5;79;1022;1022;931;376
1;1;18;18;0;180;140;140;335;335;M;16;3;66;997;997;891;503
1;1;18;18;0;180;140;140;335;335;M;502;3;66;997;997;891;319
1;1;18;18;0;180;140;140;365;365;F;16;5;71;1066;1066;959;541
1;1;18;18;0;180;140;140;365;365;F;502;5;71;1066;1066;959;342
1;1;18;18;0;180;140;140;365;365;M;16;6;53;1033;1033;928;556
1;1;18;18;0;180;140;140;365;365;M;502;6;53;1033;1033;928;313
1;1;18;18;0;180;140;140;675;675;F;16;10;39;854;854;753;298
1;1;18;18;0;180;140;140;675;675;F;502;10;39;854;854;753;406
1;1;18;18;0;180;140;140;675;675;M;16;4;30;887;888;757;339
1;1;18;18;0;180;140;140;675;675;M;502;4;30;887;888;757;384
1;1;18;18;0;180;140;140;900;900;F;16;4;71;937;937;859;449
1;1;18;18;0;180;140;140;900;900;F;502;4;71;937;937;859;335
1;1;18;18;0;180;140;140;900;900;M;16;2;48;876;877;798;430
1;1;18;18;0;180;140;140;900;900;M;502;2;48;876;877;798;318
1;1;18;18;0;180;140;140;1185;1185;F;16;8;100;1126;1126;1008;499
1;1;18;18;0;180;140;140;1185;1185;F;502;8;100;1126;1126;1008;401
1;1;18;18;0;180;140;140;1185;1185;M;16;7;56;1116;1116;977;505
1;1;18;18;0;180;140;140;1185;1185;M;502;7;56;1116;1116;977;409
1;1;18;18;0;180;140;140;1320;1320;F;16;9;77;1452;1452;1284;706
1;1;18;18;0;180;140;140;1320;1320;F;502;9;77;1452;1452;1284;492
1;1;18;18;0;180;140;140;1320;1320;M;16;9;45;1396;1397;1240;725
1;1;18;18;0;180;140;140;1320;1320;M;502;9;45;1396;1397;1240;461
1;1;18;18;0;180;140;140;1630;1630;F;16;16;295;3208;3208;2941;1333
1;1;18;18;0;180;140;140;1630;1630;F;502;16;295;3208;3208;2941;1296
1;1;18;18;0;180;140;140;1630;1630;M;16;15;205;3158;3159;2872;1480
1;1;18;18;0;180;140;140;1630;1630;M;502;15;205;3158;3159;2872;1172
1;1;18;18;0;180;140;140;3905;3905;F;16;16;207;2330;2330;2086;1353
1;1;18;18;0;180;140;140;3905;3905;F;502;16;207;2330;2330;2086;510
1;1;18;18;0;180;140;140;3905;3905;M;16;9;173;2204;2204;1940;1260
1;1;18;18;0;180;140;140;3905;3905;M;502;9;173;2204;2204;1940;497
1;1;18;18;0;180;140;140;5780;5780;F;16;60;557;11603;11603;10520;6262
1;1;18;18;0;180;140;140;5780;5780;F;502;60;557;11603;11603;10520;3641
1;1;18;18;0;180;140;140;5780;5780;M;16;32;422;10706;10708;9324;5803
1;1;18;18;0;180;140;140;5780;5780;M;502;32;422;10706;10708;9324;3067
1;1;18;18;0;180;140;140;5900;5900;F;16;1;14;444;444;409;247
1;1;18;18;0;180;140;140;5900;5900;F;502;1;14;444;444;409;147
1;1;18;18;0;180;140;140;5900;5900;M;16;3;7;488;488;438;283
1;1;18;18;0;180;140;140;5900;5900;M;502;3;7;488;488;438;145
1;1;18;18;0;180;145;145;295;295;F;16;1;7;149;149;130;73
1;1;18;18;0;180;145;145;295;295;F;502;1;7;149;149;130;49
1;1;18;18;0;180;145;145;295;295;M;16;0;1;149;149;128;69
1;1;18;18;0;180;145;145;295;295;M;502;0;1;149;149;128;58
1;1;18;18;0;180;145;145;1210;1210;F;16;2;40;637;637;574;367
1;1;18;18;0;180;145;145;1210;1210;F;502;2;40;637;637;574;165
1;1;18;18;0;180;145;145;1210;1210;M;16;0;22;571;571;492;315
1;1;18;18;0;180;145;145;1210;1210;M;502;0;22;571;571;492;155
1;1;18;18;0;180;145;145;2375;2375;F;16;7;43;974;974;874;568
1;1;18;18;0;180;145;145;2375;2375;F;502;7;43;974;974;874;256
1;1;18;18;0;180;145;145;2375;2375;M;16;5;42;917;917;819;537
1;1;18;18;0;180;145;145;2375;2375;M;502;5;42;917;917;819;235
1;1;18;18;0;180;145;145;2945;2945;F;16;3;49;685;685;607;354
1;1;18;18;0;180;145;145;2945;2945;F;502;3;49;685;685;607;201
1;1;18;18;0;180;145;145;2945;2945;M;16;5;31;686;686;609;375
1;1;18;18;0;180;145;145;2945;2945;M;502;5;31;686;686;609;198
1;1;18;18;0;180;145;145;3300;3300;F;16;26;583;5049;5049;4679;2659
1;1;18;18;0;180;145;145;3300;3300;F;502;26;583;5049;5049;4679;1411
1;1;18;18;0;180;145;145;3300;3300;M;16;23;313;4743;4745;4194;2474
1;1;18;18;0;180;145;145;3300;3300;M;502;23;313;4743;4745;4194;1384
1;1;18;18;0;180;145;145;3485;3485;F;16;4;74;950;950;873;448
1;1;18;18;0;180;145;145;3485;3485;F;502;4;74;950;950;873;347
1;1;18;18;0;180;145;145;3485;3485;M;16;4;84;1039;1039;947;515
1;1;18;18;0;180;145;145;3485;3485;M;502;4;84;1039;1039;947;344
1;1;18;18;0;180;145;145;3585;3585;F;16;7;98;2194;2194;1955;1325
1;1;18;18;0;180;145;145;3585;3585;F;502;7;98;2194;2194;1955;525
1;1;18;18;0;180;145;145;3585;3585;M;16;7;80;2121;2122;1753;1160
1;1;18;18;0;180;145;145;3585;3585;M;502;7;80;2121;2122;1753;506
1;1;18;18;0;180;145;145;5225;5225;F;16;1;32;658;658;582;363
1;1;18;18;0;180;145;145;5225;5225;F;502;1;32;658;658;582;186
1;1;18;18;0;180;145;145;5225;5225;M;16;0;25;642;642;554;362
1;1;18;18;0;180;145;145;5225;5225;M;502;0;25;642;642;554;167
1;1;18;18;0;180;145;145;5785;5785;F;16;19;353;7133;7133;6332;4128
1;1;18;18;0;180;145;145;5785;5785;F;502;19;353;7133;7133;6332;1832
1;1;18;18;0;180;145;145;5785;5785;M;16;11;231;6447;6448;5459;3605
1;1;18;18;0;180;145;145;5785;5785;M;502;11;231;6447;6448;5459;1612
1;1;18;18;0;180;150;150;2270;2270;F;16;1;7;169;169;151;76
1;1;18;18;0;180;150;150;2270;2270;F;502;1;7;169;169;151;67
1;1;18;18;0;180;150;150;2270;2270;M;16;0;11;208;208;185;95
1;1;18;18;0;180;150;150;2270;2270;M;502;0;11;208;208;185;79
1;1;18;18;0;180;150;150;3190;3190;F;16;1;31;473;473;414;160
1;1;18;18;0;180;150;150;3190;3190;F;502;1;31;473;473;414;222
1;1;18;18;0;180;150;150;3190;3190;M;16;2;23;590;591;485;219
1;1;18;18;0;180;150;150;3190;3190;M;502;2;23;590;591;485;241
1;1;18;18;0;180;150;150;3200;3200;F;16;3;39;487;487;435;160
1;1;18;18;0;180;150;150;3200;3200;F;502;3;39;487;487;435;233
1;1;18;18;0;180;150;150;3200;3200;M;16;2;36;534;534;482;195
1;1;18;18;0;180;150;150;3200;3200;M;502;2;36;534;534;482;249
1;1;18;18;0;180;150;150;4135;4135;F;16;2;52;769;769;686;294
1;1;18;18;0;180;150;150;4135;4135;F;502;2;52;769;769;686;338
