DIGNIDAD_CODIGO;DIGNIDAD_NOMBRE;OP_CODIGO;NUM_PARTIDO;CANDIDATO_CODIGO;CANDIDATO_ORDEN_LISTA;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_GRUPO_EDAD;CANDIDATO_TERRITORIO_CODIGO;CANDIDATO_TERRITORIO_NOMBRE;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_PROVINCIA_NOMBRE;CANDIDATO_CIRCUNSCRIPCION_CODIGO_ORIGINAL;CANDIDATO_CIRCUNSCRIPCION_CODIGO;CANDIDATO_CIRCUNSCRIPCION_NOMBRE;SUPLENTE1_NOMBRE;SUPLENTE1_SEXO;SUPLENTE1_GRUPO_EDAD;SUPLENTE2_NOMBRE;SUPLENTE2_SEXO;SUPLENTE2_GRUPO_EDAD
7;7;620;003;1437;1;CARDENAS CALLE RENE EFRAIN;1;4;1;1;3;3;0;30;30;CALVOPIÑA CUNALATA FANNY PIEDAD;2;4; ; ; 
7;7;2;021023;599;1;CASTANIER JARAMILLO XAVIER HOMERO;1;3;1;1;3;3;0;30;30;ARIAS MANCHENO ANGELA GRACIELA;2;2; ; ; 
7;7;620;003;1446;3;REYES AVILA PAUL FERNANDO;1;3;1;1;3;3;0;30;30;RIVERA URGILES MARIA AUGUSTA;2;2; ; ; 
7;7;676;019;1811;2;SILVA ZAMORA JUANA CATALINA;2;3;1;1;1;1;0;10;10;SALAMEA KUONQUI CARLOS EDMUNDO;1;3; ; ; 
9;9;700;008;1228;4;POZO CABRERA RINA LUCIA;2;2;1;1;0;0;0;0;0;MUÑOZ PILCO JORGE WASHINGTON;1;2; ; ; 
7;7;588;018;726;1;DUCHI GUAMAN MARIA ENCARNACION;2;3;1;1;3;3;0;30;30;SUCUZHAÑAY SACTA CARLOS FRANCISCO;1;4; ; ; 
7;7;700;008;790;3;VASQUEZ PAREDES HENRY EUGENIO;1;2;1;1;3;3;0;30;30;SARABIA LLANGARI ANA MARIA;2;3; ; ; 
7;7;721;010;1598;3;CALLE VASQUEZ YESSENIA CATERINE;2;2;1;1;3;3;0;30;30;HERRERA ORTEGA GERMAN EDUARDO;1;1; ; ; 
7;7;589;035;360;3;GENOVEZ SINCHI MARCO VINICIO;1;2;1;1;3;3;0;30;30;CALLE CALLE MELIDA DOLORES;2;3; ; ; 
7;7;721;010;1406;2;CHAVEZ PLAZA NIDIA MONICA;2;2;1;1;1;1;0;10;10;CONDO PARRA CARLOS ALFREDO;1;3; ; ; 
7;7;614;051;265;1;BUESTAN CARABAJO PAUL FERNANDO;1;1;1;1;3;3;0;30;30;GUALLPA BUSTOS LILIANA AZUCENA;2;1; ; ; 
7;7;614;051;267;3;AVILA MAZA CARLOS ANTONIO;1;1;1;1;3;3;0;30;30;TACURI TACURI MAYRA HORTENCIA;2;2; ; ; 
7;7;614;051;266;2;NEIRA LOPEZ ANA LUCIA;2;1;1;1;3;3;0;30;30;PADILLA ESPINOZA SEGUNDO NICANOR;1;2; ; ; 
8;8;741;005;1414;2;TORRES EGAS LOMBARDO ANIBAL;1;6;1;1;0;0;0;0;0;NOBOA CATAÑA KARLA JACQUELINE;2;1;TOBAR ATIAGA MARTIN GUSTAVO DE JESUS;1;4
7;7;52;012065;1134;1;YANDUN POZO CASTULO RENE;1;6;1;1;4;4;0;40;40;JATIVA MARTINEZ BLANCA RUTH;2;3; ; ; 
7;7;17;002018;336;1;ALOMIA RODRIGUEZ JOSE RICARDO;1;5;1;1;4;4;0;40;40;TAPIA VILLARREAL ARGELIA GERMANIA;2;3; ; ; 
9;9;620;003;1800;12;LOPEZ GAON BLANCA REINA MARIA ROSARIO;2;5;1;1;0;0;0;0;0;ANGULO GONZALEZ ROMEL AMILCAR;1;5; ; ; 
7;7;618;006;1326;1;HERNANDEZ MONTENEGRO ARTURO SIXTO;1;5;1;1;22;22;0;220;220;HERNANDEZ MOROCHO MONICA JENNYFER;2;2; ; ; 
7;7;620;003;1438;1;GUERRON PAZOS EMILIO GERMAN;1;5;1;1;4;4;0;40;40;NAVARRETE VIZCARRA ADRIANA NATALIA;2;3; ; ; 
7;7;682;063;465;2;VILLARREAL BOLAÑOS ROSA MIRIAM;2;4;1;1;4;4;0;40;40;CHAPI CARDENAS GILBERTO PABLO;1;3; ; ; 
7;7;740;007;329;1;MERA VALENZUELA MARLON FERNANDO RAMIRO;1;4;1;1;4;4;0;40;40;SANDOVAL HIDALGO DAYRA STEFANIA;2;1; ; ; 
7;7;2;021023;83;4;CARRASCO PEÑA MYLENE DEL CARMEN;2;4;1;1;5;5;0;50;50;ESPIN OSEJO EVELYN LORENA;2;2; ; ; 
7;7;620;003;1284;1;PADILLA LANDAZURI TARCICIO GERMAN;1;4;2;2;26;26;0;260;260;SOLANO ALTAMIRANO LAURA ISABEL;2;4; ; ; 
7;7;740;007;331;3;RAMOS JURADO FERNANDO EFREN;1;4;1;1;4;4;0;40;40;ERAZO QUIROZ VEAKY LORENA;2;3; ; ; 
7;7;740;007;330;2;TOBAR SANCHEZ FANNY GUADALUPE;2;4;1;1;4;4;0;40;40;YANDUN CADENA EDGAR GERMAN;1;5; ; ; 
7;7;700;008;498;1;MEJIA ORBE JORGE IVAN;1;4;1;1;4;4;0;40;40;MORILLO LOPEZ MARIA FERNANDA;2;2; ; ; 
7;7;2;021023;15;3;MONTENEGRO MELO AMILCAR LEANDRO;1;4;1;1;4;4;0;40;40;AREVALO BENAVIDES MARIA CRISTINA;2;1; ; ; 
7;7;682;063;462;1;CADENA HUERTAS FRANCISCO JAVIER;1;3;1;1;4;4;0;40;40;PASPUEL GARCIA REBECA SILVANA;2;2; ; ; 
7;7;676;019;1328;1;GUERRON PEREIRA WILLAM AMILCAR;1;3;1;1;4;4;0;40;40;CUATIMPAZ OBANDO SANDRA AZUCENA;2;3; ; ; 
9;9;2;021023;19;3;BURBANO MONTENEGRO FELIX FERNANDO;1;3;1;1;0;0;0;0;0;CERDA ROSERO THALIA GENOVEVA;2;2; ; ; 
7;7;713;066;326;1;RUIZ OBANDO LUIS FERNANDO;1;3;1;1;4;4;0;40;40;CASTILLO PAEZ ILIA ELIZABETH;2;4; ; ; 
7;7;589;035;845;2;CAICEDO MENDEZ LUPE MARGARITA;2;4;1;1;4;4;0;40;40;TERAN ORTIZ CHRISTIAN DAVID;1;3; ; ; 
9;9;676;019;1771;15;MINA CONGO HERNAN CEVERO;1;3;1;1;0;0;0;0;0;YUGCHA BARRERA JENNY LIZETH;2;1; ; ; 
7;7;718;002;943;3;ROSERO MINDA DAVID ALEJANDRO;1;2;1;1;10;10;0;100;100;CEVALLOS VIZCAINO EDGAR MIGUEL;1;3; ; ; 
7;7;700;008;501;3;JACOME ZABALA JAIRO IVAN;1;3;1;1;4;4;0;40;40;SALAZAR MONTALVO PRISCILA MISHELL;2;1; ; ; 
7;7;620;003;1445;2;CABRERA GUERRERO MAGDALENA GRACIELA;2;3;1;1;4;4;0;40;40;HERNANDEZ ESPAÑA JOSE IVAN;1;4; ; ; 
7;7;2;021023;13;1;MARTINEZ PEREZ YACO MARLON;1;3;1;1;4;4;0;40;40;LOPEZ VALENCIA DORIS DAYBED;2;2; ; ; 
7;7;17;002018;340;3;PANTOJA VILLARREAL XAVIER RUBEN;1;3;1;1;4;4;0;40;40;PRADO ROSERO FATIMA MARCELA;2;2; ; ; 
7;7;52;012065;1142;3;GUERRERO CASTILLO DIEGO FERNANDO;1;3;1;1;4;4;0;40;40;PAZMIÑO ALDAS MONICA ALEXANDRA;2;2; ; ; 
7;7;46;012002001061;1240;3;LAGUNA ERAZO GILBERTH MIGUEL;1;2;1;1;17;17;1;171;171;CATAÑA PAGUANQUIZA SEGUNDO GABRIEL;1;4; ; ; 
7;7;713;066;328;3;CASTRO PANTOJA EDISON ANDRES;1;2;1;1;4;4;0;40;40;POLO BORJA MARYLIN MORELLA;2;1; ; ; 
7;7;700;008;499;2;MONTENEGRO VILLARREAL EVELIN PAOLA;2;2;1;1;4;4;0;40;40;PORTILLA OVIEDO JULIO MARIANO;1;1; ; ; 
7;7;589;035;851;3;YAR ARAUJO JUAN CARLOS;1;2;1;1;4;4;0;40;40;BASTIDAS GUERRA BRENDA DANIELA;2;1; ; ; 
7;7;676;019;1469;3;ENRIQUEZ GOYES MILTON ALEXANDER;1;1;1;1;4;4;0;40;40;ESPINOZA CHALA DAYANA ISAMAR;2;1; ; ; 
7;7;17;002018;338;2;CHICANGO TREJO JENIFFER ELIZABETH;2;1;1;1;4;4;0;40;40;TOBAR BRAVO JOSE GEOVANNY;1;4; ; ; 
7;7;2;021023;14;2;ROSERO REINA WENDY NATHALY;2;1;1;1;4;4;0;40;40;ERAZO BENAVIDES JAIRO FABRICIO;1;3; ; ; 
9;9;676;019;1754;11;ERAZO SEPAROVICH LIX FRANCISCO;1;6;1;1;0;0;0;0;0;MUÑOZ MURILLO ANDREA ALEJANDRA;2;1; ; ; 
7;7;700;008;1125;3;ARROYO RUIZ LUIS MARCELO;1;6;1;1;5;5;0;50;50;JARAMILLO BAÑO AUSTRIA GUADALUPE;2;3; ; ; 
7;7;11;023062;861;1;CRUZ PROAÑO LUDOVICO ISRAEL;1;6;1;1;6;6;0;60;60;YUNGA NAULA SEGUNDO JULIAN;1;2; ; ; 
7;7;589;035;1011;3;LOPEZ CARRILLO WASHINGTON EDUARDO;1;6;1;1;17;17;4;174;174;MONTALVAN ESCOBAR CRUZ MADALGUI;2;3; ; ; 
7;7;676;019;1637;1;SEGOVIA CARDENAS MARIO ANTONIO;1;5;1;1;17;17;1;171;171;GUACHAMIN CUSHQUI LUIS FIDEL;1;3; ; ; 
7;7;741;005;1279;3;SEVILLA OLMOS MIGUEL ANGEL;1;5;1;1;5;5;0;50;50;CHICAIZA ALCARRAZ FAUSTO RENE;1;3; ; ; 
7;7;676;019;1677;2;JARA LEON DORA VIRGINIA;2;5;1;1;17;17;3;173;173;GOMEZ JIMENEZ STEFANNY DAYANA;2;1; ; ; 
7;7;676;019;1691;3;GORDILLO JACOME MIGUEL ANGEL;1;4;1;1;17;17;3;173;173;CHASIPANTA BARRERA DIEGO EDUARDO;1;2; ; ; 
7;7;718;002;101;2;VELASQUEZ MUÑOZ MARIA BERTHA;2;4;1;1;5;5;0;50;50;VITERI PITA GONZALO FAVIAN;1;4; ; ; 
7;7;2;021023;78;1;CARRION MORENO CESAR ATAULFO;1;4;1;1;5;5;0;50;50;CORONEL PAEZ OSWALDO MARCELO;1;3; ; ; 
7;7;626;017;1423;3;IZA TOCTAGUANO LUIS ALBERTO;1;4;1;1;5;5;0;50;50;TAPIA TAPIA MAYRA GABRIELA;2;1; ; ; 
7;7;740;007;624;4;ITURRALDE CORDOVA MIRYAN MARGARITA;2;4;1;1;5;5;0;50;50;BERRAZUETA TORRES LUIS HUMBERTO;1;3; ; ; 
7;7;620;003;724;3;NAVAS VELA LENIN PATRICIO;1;4;1;1;5;5;0;50;50;SAGAL RAMIREZ MARTHA MARINA;2;2; ; ; 
7;7;676;019;1451;4;CORONEL MALDONADO HERNAN PATRICIO;1;4;1;1;5;5;0;50;50;SORIA ROMERO MERCEDES DEL ROSARIO;2;3; ; ; 
7;7;588;018;398;2;IZA QUINATOA MARIA DIOCELINDA;2;4;1;1;5;5;0;50;50;ESTRELLA ARIAS FREDDY ECUADOR;1;4; ; ; 
7;7;700;008;1123;2;JARRIN TOVAR RUTH CECILIA;2;4;1;1;5;5;0;50;50;RUALES BURBANO CRISTIAN ANDRES;1;1; ; ; 
7;7;620;003;592;1;QUEVEDO QUIROZ FABIAN PATRICIO;1;3;1;1;5;5;0;50;50;CEPEDA PLATANOFF MARIA ALEXANDRA;2;3; ; ; 
7;7;700;008;1121;1;ARGUELLO NAVARRO HUGO ENRIQUE;1;4;1;1;5;5;0;50;50;VILLAMARIN ZAPATA MIRYAM JEANNETH;2;3; ; ; 
7;7;758;062;154;2;CHIQUITO TACURI JUAN JOSE;1;4;1;1;17;17;4;174;174;ROSADO CAIZA KATHERINE EDITH;2;1; ; ; 
9;9;626;017;1813;15;CAICEDO MOSCOSO JOHN FRITZGERALD;1;4;1;1;0;0;0;0;0;ANDRANGO MALDONADO MARIA SOLIS;2;6; ; ; 
7;7;740;007;617;3;PAZUÑA CEVALLOS RAFAEL ANTONIO;1;4;1;1;5;5;0;50;50;CHICAIZA LOZADA NANCY PATRICIA;2;2; ; ; 
7;7;758;062;162;4;SANDOVAL ELSA YOLANDA;2;3;1;1;17;17;1;171;171;TIXI LUNA GUILLERMO OSWALDO;1;5; ; ; 
7;7;618;006;335;4;CORREA FLORES LAURA MARGARITA;2;3;1;1;5;5;0;50;50;GOMEZ HOYOS PATRICIA CATHERINE;2;1; ; ; 
9;9;739;012;1090;6;SAMPEDRO ALVAREZ CARLOS HERNAN;1;3;1;1;0;0;0;0;0;GUALOTO CHALAN GABRIELA FERNANDA;2;1; ; ; 
7;7;718;002;100;1;CAJILEMA SALGUERO CARLOS XAVIER;1;3;1;1;5;5;0;50;50;MONTALUISA HERRERA DIANA SOLEDAD;2;2; ; ; 
7;7;614;051;746;1;BERRONES BAÑO ROBINSON ESTUARDO;1;3;1;1;5;5;0;50;50;ALMEIDA POZO EVELYN GINELA;2;1; ; ; 
8;8;16;012002018;1055;1;TIBAN GUALA LOURDES LICENIA;2;3;1;1;0;0;0;0;0;SANTI GUALINGA MARLON RENE;1;3;VEGA QUINDIGALLE NINA PACARI;2;1
7;7;618;006;334;3;BUSTILLOS LOPEZ ROCO STALIN;1;3;1;1;5;5;0;50;50;FRANCO MORENO CRISTIAN STALIN;1;2; ; ; 
7;7;676;019;1442;2;ENRIQUEZ CHIGUANO HUMBERTO;1;3;1;1;5;5;0;50;50;OCAMPO JARAMILLO VERONICA PATRICIA;2;2; ; ; 
7;7;718;002;104;4;REYES PARREÑO BETTY ELIZABETH;2;3;1;1;5;5;0;50;50;SORIA YUPANGUI JOSE DAMACIO;1;3; ; ; 
7;7;740;007;613;2;HURTADO ESQUIVEL MERCEDES NOEMI;2;3;1;1;5;5;0;50;50;ACOSTA GAGÑAY CRISTIAN MARCELO;1;2; ; ; 
7;7;694;061;1488;1;GUAMANGATE ANTE BLANCA GRACIELA;2;3;1;1;5;5;0;50;50;CAÑAR TERCERO LUIS ERNESTO;1;3; ; ; 
7;7;618;006;332;1;CAÑIZARES ALBUJA JUAN FRANCISCO;1;3;1;1;5;5;0;50;50;ULLOA AGUILERA FERNANDO ANTONIO;1;4; ; ; 
7;7;588;018;408;4;CANDO ROCHA BLANCA TARGELIA;2;3;1;1;5;5;0;50;50;SEGOVIA CRUZ HENRRY PATRICIO;1;3; ; ; 
7;7;741;005;1282;4;SILVA TASIGCHANA EMIRNA ARACELY;2;3;1;1;5;5;0;50;50;AYALA PILATASIG MARIA ELSA;2;2; ; ; 
7;7;739;012;920;3;AMORES ARIAS DAVID JOSELITO;1;3;1;1;5;5;0;50;50;VICHICELA VICHICELA JOSE DAVID;1;3; ; ; 
9;9;588;018;1052;4;MAYO GUILCASO NORMA GRACIELA;2;3;1;1;0;0;0;0;0;YANEZ ASTUDILLO EDISON GEOVANNY;1;1; ; ; 
7;7;46;012002001061;1231;2;RIVERA PURUNCAJAS ROCIO DEL PILAR;2;3;1;1;17;17;4;174;174;CABASCANGO CABASCANGO VICTOR MANUEL;1;3; ; ; 
7;7;588;018;394;1;OLIVO PALLO JAIME FERNANDO;1;3;1;1;5;5;0;50;50;ZAPATA GOMEZ DALILA MONSERRATH;2;1; ; ; 
7;7;618;006;333;2;ERAZO ORTIZ SANDRA LEONOR;2;3;1;1;5;5;0;50;50;CULQUI TACO MAYRA ELIZABETH;2;2; ; ; 
7;7;589;035;1099;1;MARIN AGUIRRE ANA BELEN;2;2;1;1;5;5;0;50;50;QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO;1;3; ; ; 
7;7;694;061;1491;2;GUANOLUISA ZAPATA EDISON RAMIRO;1;2;1;1;5;5;0;50;50;GUZMAN NAVAS SONIA GRACIELA;2;2; ; ; 
7;7;718;002;103;3;JACOME SEGOVIA EDGAR PAUL;1;2;1;1;5;5;0;50;50;NARANJO PROAÑO SHESNARDA PAOLA;2;1; ; ; 
7;7;614;051;750;2;TAPIA CHACON CELIA MERCEDES;2;2;1;1;5;5;0;50;50;MORA TORO RAUL MARCELINO;1;2; ; ; 
7;7;589;035;1106;3;GARCIA GAIBOR CARMEN MERCEDES;2;2;1;1;5;5;0;50;50;MONGE TIPAN OSCAR VINICIO;1;2; ; ; 
7;7;2;021023;81;3;RIVERA ALVARADO MILTON SANTIAGO;1;2;1;1;5;5;0;50;50;ORTEGA CEPEDA ALEXIS NICOLAS;1;1; ; ; 
7;7;626;017;1419;2;ZURITA GUACHAMIN VERONICA PATRICIA;2;2;1;1;5;5;0;50;50;PALMA ARELLANO CESAR HUMBERTO;1;1; ; ; 
7;7;700;008;551;4;CHAVEZ YARPAZ EMILY MICHELLE;2;1;1;1;17;17;1;171;171;GABELA CRIZON BOLIVAR ANDRES;1;2; ; ; 
9;9;721;010;965;7;MALDONADO MALDONADO ANA LUCIA;2;2;1;1;0;0;0;0;0;ZAMBRANO VERDUGO ALEX DARIO;1;1; ; ; 
7;7;721;010;647;2;VALVERDE VILLAMARIN DANIA BELEN;2;2;1;1;5;5;0;50;50;GORDILLO MOLINA ANCELMO HIPOLITO;1;2; ; ; 
7;7;694;061;1494;3;LAVERDE CASTELLANO KARINA YADIRA;2;2;1;1;5;5;0;50;50;MOLINA GUEVARA CRISTIAN FABRICIO;1;2; ; ; 
7;7;721;010;650;4;FLORES ORDOÑEZ MARIA ALEXANDRA;2;2;1;1;5;5;0;50;50;VARGAS REINOSO JEOVANNY HERNAN;1;2; ; ; 
7;7;739;012;904;2;BERRAZUETA PEÑAHERRERA ELENA ALEXANDRA;2;1;1;1;5;5;0;50;50;CONSTANTE PAREDES SILVIA LILIANA;2;3; ; ; 
9;9;588;018;1065;14;HERRERA ANDRANGO LILIAN TAMARA;2;1;1;1;0;0;0;0;0;ALOMOTO COFRE MARIO;1;2; ; ; 
7;7;700;008;1127;4;CHALUISA VEGA BLANCA ROJA;2;1;1;1;5;5;0;50;50;QUIZANGA MORENO JUAN DE DIOS;1;4; ; ; 
7;7;614;051;756;4;ROMAN SANCHEZ DANNA JULISSA;2;1;1;1;5;5;0;50;50;ROMERO PALACIOS ANGEL LEONARDO;1;1; ; ; 
7;7;741;005;1274;2;RODRIGUEZ CHORA MARIA LOURDES;2;1;1;1;5;5;0;50;50;LOPEZ RUBIO MARIA ALEXANDRA;2;2; ; ; 
7;7;620;003;727;4;QUINTANA QUISPE MAYRA CATHERINE;2;1;1;1;5;5;0;50;50;GRANDES LASCANO PEDRO RAMIRO;1;4; ; ; 
7;7;739;012;927;4;CHASIPANTA ALBARRASIN MARIA BERTHA;2;1;1;1;5;5;0;50;50;FALCONI GALARZA ELENA DEL ROCIO;2;3; ; ; 
7;7;626;017;1428;4;BRAVO ULLON YOSSELYN NARCISA;2;1;1;1;5;5;0;50;50;TELLO CONDOR SANTIAGO LEONIDAS;1;2; ; ; 
7;7;721;010;649;3;LEON CAJIAO ALONSO XAVIER;1;1;1;1;5;5;0;50;50;EGAS YANCHAPAXI ESTHEFANNYA SALOME;2;1; ; ; 
9;9;739;012;1087;11;NARANJO SEMANATE PRISCILLA ALEXANDRA;2;1;1;1;0;0;0;0;0;CHANGO HUILCA CHRISTIAN OMAR;1;2; ; ; 
7;7;56;002012;1116;1;GRANIZO LUNA ANGEL EDUARDO;1;5;1;1;6;6;0;60;60;UGSIÑA VELOZ MANUEL MESIAS;1;4; ; ; 
7;7;620;003;396;1;TAMAYO PERALVO PLINIO EFRAIN;1;4;1;1;6;6;0;60;60;MUÑOZ ESCOBAR EDISON MESIAS;1;3; ; ; 
7;7;11;023062;879;4;MANCHENO DACTO MARIA ALEJANDRINA;2;6;1;1;6;6;0;60;60;BAÑO GUAMAN MARILUZ CASANDRA;2;1; ; ; 
7;7;35;035018;381;1;CALLE VERZOZI HERMUY;1;4;1;1;6;6;0;60;60;DIAZ VELASCO LAURA YESENIA;2;3; ; ; 
9;9;721;010;944;4;RUALES ALMEIDA JUAN;1;4;1;1;0;0;0;0;0;GARCIA VELASQUEZ NORMINHA DECIREE;2;1; ; ; 
7;7;8;021023061;130;1;ZABALA ARELLANO CARLOS HERNAN;1;4;1;1;22;22;0;220;220;VASCONEZ DUCHICELA DANIELA FERNANDA;2;2; ; ; 
7;7;588;018;820;5;MUÑOZ CARGUACHI AMBROCIO;1;4;1;1;17;17;2;172;172;MACAS TOAPANTA GLADYS DEL PILAR;2;4; ; ; 
9;9;618;006;518;14;ALULEMA PATAJALO RICARDO;1;4;1;1;0;0;0;0;0;MENDOZA GARCIA TANIA DEL ROCIO;2;2; ; ; 
9;9;614;051;962;13;MULLO CUNDURI JOSE ANTONIO;1;4;1;1;0;0;0;0;0;CHILAMA VILLARREAL MIRIAM JANETH;2;3; ; ; 
7;7;618;006;812;3;GUERRERO MERA FRANCISCO XAVIER;1;3;1;1;6;6;0;60;60;RIVERA INCA LUIS ENRIQUE;1;4; ; ; 
7;7;36;021066;412;2;PARRA SERRANO IRMA SOLEDAD;2;4;1;1;6;6;0;60;60;GUEVARA DAQUI JORGE SANTIAGO;1;4; ; ; 
7;7;720;001;768;1;GARCIA SARAGURO HERNAN PATRICIO;1;4;1;1;6;6;0;60;60;GUASHPA LLUILEMA FRANCISCA;2;2; ; ; 
8;8;42;035017;522;1;QUIROZ VALLEJO HECTOR HUGO;1;4;1;1;0;0;0;0;0;CRUZ SALAZAR FRANCISCA GABRIELA;2;4;MORA LARREA JORGE CRISTHIAN;1;2
9;9;720;001;627;3;CALVOPIÑA MONCAYO JOSE OSWALDO;1;4;1;1;0;0;0;0;0;PEÑA BENAVIDES LAURA BEATRIZ;2;5; ; ; 
7;7;618;006;807;2;GONZALEZ MOREANO ROMMY PATRICIA;2;3;1;1;6;6;0;60;60;CEVALLOS SANCHEZ KATHERIN VIVIANA;2;1; ; ; 
7;7;36;021066;406;1;CURICHUMBI YUPANQUI PEDRO;1;4;1;1;6;6;0;60;60;AGUALSACA ZUÑA MARIA CLEMENTINA;2;3; ; ; 
7;7;589;035;1029;3;SAMANIEGO MAIGUA FRANKLIN OMAR;1;3;1;1;17;17;2;172;172;GONZALEZ CLERQUE JULIA ELIZABETH;2;2; ; ; 
7;7;721;010;1828;4;MIRANDA CHAVEZ TERESA AMALIA;2;4;1;1;6;6;0;60;60;SALGADO MARTINEZ YAJAIRA ZULEIMA;2;1; ; ; 
7;7;618;006;803;1;CARVAJAL NOVILLO LUIS ALFREDO;1;3;1;1;6;6;0;60;60;AVILES CHAVARREA RONY VINICIO;1;2; ; ; 
7;7;626;017;1652;3;PAZMIÑO JARAMILLO FRANKLIN ABRAHAM;1;3;1;1;6;6;0;60;60;COLCHA PAULLAN DAVID GONZALO;1;2; ; ; 
7;7;591;061;1217;2;BONIFAZ BERRONES ANIBAL GEOVANNY;1;3;1;1;6;6;0;60;60;BARRENO GAVILANEZ JEANET ELIZABETH;2;1; ; ; 
7;7;676;019;1849;2;FIALLOS AGUIRRE SUSANA MERCEDES;2;3;1;1;9;9;3;93;93;MORALES AVEIGA GREGORIO CIRILO;1;3; ; ; 
9;9;700;008;1270;14;ENCALADA LUPERO LAURA GENOVEVA;2;3;1;1;0;0;0;0;0;CORRALES ZURITA RUVEN DARIO;1;2; ; ; 
7;7;626;017;1631;1;BUÑAY BRAVO LUIS HUMBERTO;1;3;1;1;6;6;0;60;60;VILLALVA MORALES MARCELO;1;4; ; ; 
7;7;620;003;409;4;SANTILLAN LIGIA DEL ROCIO;2;3;1;1;6;6;0;60;60;ALARCON MOREANO RAQUEL GRIMANESA;2;4; ; ; 
7;7;676;019;1359;2;CUADRADO MOLINA MARTHA ALEXANDRA;2;3;1;1;6;6;0;60;60;MAÑAY MAQUISACA BONNY DAIANHARA;2;1; ; ; 
7;7;720;001;777;4;RODRIGUEZ ARGUELLO XIMENA DEL PILAR;2;3;1;1;6;6;0;60;60;RIOFRIO DOMINGUEZ EURO DANILO;1;2; ; ; 
7;7;591;061;1221;3;RUIZ MACHADO NOEMI MORAYMA;2;3;1;1;6;6;0;60;60;FILIAN GUERRA SEGUNDO RICARDO;1;6; ; ; 
7;7;35;035018;383;2;PILAMUNGA MOROCHO ANA MARIA;2;3;1;1;6;6;0;60;60;MACAS RIVERA LUIS ALBERTO;1;3; ; ; 
9;9;720;001;654;11;YUNGAN GUASHPA JOSE PEDRO;1;3;1;1;0;0;0;0;0;GONZALEZ CRIOLLO MERCEDES ISABEL;2;4; ; ; 
7;7;626;017;1864;5;NIETO TUTIN ADOLFO JOFFRE;1;3;1;1;17;17;2;172;172;PAZA PAUCAR MARTHA CECILIA;2;1; ; ; 
7;7;591;061;1214;1;UVIDIA CONDOR CARMEN ELIZABETH;2;3;1;1;6;6;0;60;60;AVILA RIVERA EDUARDO FRANCISCO;1;3; ; ; 
7;7;720;001;772;2;YAUTIBUG ANILEMA ACENCIA;2;3;1;1;6;6;0;60;60;VIMOS ORTIZ MAURO EFREN;1;4; ; ; 
7;7;721;010;1128;3;VILEMA PADILLA HUGO VICENTE;1;3;1;1;2;2;0;20;20;ARGUELLO VARGAS MIRIAN RAQUEL;2;1; ; ; 
7;7;620;003;400;2;SALGUERO CAJO ANA XIMENA;2;2;1;1;6;6;0;60;60;CHINCHI CARVAJAL ANDREA CAROLINA;2;1; ; ; 
7;7;11;023062;866;2;CHUCHO CUVI MARTHA REBECA;2;3;1;1;6;6;0;60;60;ZELA AREVALO MARCIA ELIZABETH;2;3; ; ; 
7;7;11;023062;872;3;CISNEROS BRITO MAURO EDUARDO;1;3;1;1;6;6;0;60;60;CARANQUI GUAMBO JOSE ROSENDO;1;4; ; ; 
7;7;721;010;1820;1;MORENO SALAZAR PABLO DANIEL;1;2;1;1;6;6;0;60;60;JANETA FALCONI MAURICIO ENRIQUE;1;2; ; ; 
7;7;713;066;327;2;TEANGA ZURITA CARMEN PATRICIA;2;2;1;1;4;4;0;40;40;MALGUA ARBOLEDA ARMANDO ROMMEL;1;1; ; ; 
7;7;741;005;1563;4;VIZUETE MORENO MARIA EUGENIA;2;2;1;1;6;6;0;60;60;LLANGA HUARACA ALEX BLADIMIR;1;2; ; ; 
7;7;741;005;1528;1;DAQUI AGUAGALLO CESAR EDUARDO;1;2;1;1;6;6;0;60;60;VASQUEZ PAREDES SILVANA DEICY;2;2; ; ; 
7;7;721;010;1825;3;RAMOS FLOR JOSE LUIS;1;2;1;1;6;6;0;60;60;SANTILLAN ABARCA MARLON VINICIO;1;3; ; ; 
7;7;56;002012;1118;3;TENESACA YANTALEMA GUSTAVO;1;2;1;1;6;6;0;60;60;YERBABUENA TORRES CARLOS FERNANDO;1;1; ; ; 
7;7;56;002012;1119;4;LOZA TORRES MONICA CAROLINA;2;2;1;1;6;6;0;60;60;NARANJO BURGOS SUSANA PAOLA;2;2; ; ; 
7;7;721;010;1822;2;SANCHEZ REVELO CARMEN LORENA;2;2;1;1;6;6;0;60;60;FERNANDEZ CAJIAS CAROLINA MONSERRATH;2;2; ; ; 
7;7;56;002012;1117;2;YANEZ QUINTANA MARIA TRINIDAD;2;2;1;1;6;6;0;60;60;SOLORZANO YEPEZ FANNY ROCIO;2;3; ; ; 
7;7;741;005;1544;2;RIVERA RUIZ VERONICA GABRIELA;2;1;1;1;6;6;0;60;60;REINOSO CESAR FERNANDO;1;4; ; ; 
7;7;626;017;1642;2;MALAN LEMA VERONICA MARIBEL;2;2;1;1;6;6;0;60;60;MALCA PACA JANETH MARLENE;2;2; ; ; 
